x1,y1,z1
223.65,-130.8,-817.72
221.7,-131.1,-812.88
224.85,-131.7,-817.96
220.35,-131.55,-818.93
223.05,-131.85,-813.6
223.95,-131.55,-814.57
224.7,-130.2,-818.2
223.8,-131.55,-814.09
223.8,-131.7,-819.65
223.05,-133.95,-817.72
223.35,-131.7,-816.99
225.15,-131.25,-816.02
225.6,-130.5,-818.2
221.85,-132.6,-819.17
224.55,-129.6,-814.33
226.2,-129.45,-819.65
224.7,-129.9,-816.27
223.65,-134.1,-814.57
223.65,-131.85,-816.99
225,-134.4,-819.17
224.7,-132.9,-818.93
223.35,-130.8,-816.27
221.25,-130.65,-815.3
224.4,-132.3,-818.44
223.5,-130.05,-821.35
221.4,-131.25,-815.78
222.9,-132.75,-817.23
224.55,-130.5,-815.06
222.45,-134.55,-817.48
222,-131.1,-816.27
224.1,-131.25,-816.51
222.75,-131.85,-817.72
225.6,-132.3,-816.99
224.55,-134.85,-814.33
222.3,-135.45,-815.54
223.5,-131.85,-818.44
221.1,-135.15,-818.69
224.25,-129.6,-817.96
223.5,-131.7,-813.85
223.2,-133.2,-815.06
225,-132,-811.91
222.3,-132,-815.78
222.6,-131.4,-820.38
221.85,-134.25,-819.41
225.9,-130.95,-814.81
223.95,-131.1,-815.3
221.55,-132.45,-816.75
223.05,-134.25,-814.81
222.15,-130.2,-818.69
224.85,-133.2,-816.27
220.2,-132.45,-815.3
226.2,-131.55,-819.9
222,-133.35,-814.81
224.55,-132.15,-817.96
223.05,-131.85,-818.44
224.1,-135.45,-820.14
223.5,-130.35,-816.99
225.9,-131.85,-819.17
221.85,-132.6,-815.06
221.7,-132.3,-815.78
224.85,-129.45,-812.15
223.2,-131.1,-817.23
222,-132,-813.36
226.65,-134.4,-813.12
222.3,-129.6,-812.64
222.6,-131.25,-819.41
228.9,-130.8,-816.99
225.9,-131.25,-816.75
226.05,-134.4,-821.35
223.95,-131.7,-821.35
226.05,-131.1,-812.64
224.55,-131.1,-816.75
223.35,-133.8,-815.3
223.5,-133.2,-815.78
223.05,-132.75,-813.6
223.8,-130.95,-812.15
222.45,-133.8,-817.72
223.2,-132,-819.65
225,-130.5,-818.93
226.35,-132,-815.3
222.6,-129,-816.27
224.7,-133.95,-816.51
223.95,-130.95,-818.93
224.1,-131.25,-819.65
223.35,-132.45,-816.27
225,-133.65,-818.2
226.05,-133.8,-818.93
224.25,-134.1,-816.51
225,-130.95,-817.23
225.15,-133.95,-814.09
222.45,-130.2,-818.2
222.75,-132.6,-817.23
223.2,-129.6,-816.51
222.6,-132.15,-818.44
223.8,-132.15,-815.3
221.85,-133.35,-816.75
225.15,-131.4,-813.12
222.75,-133.35,-816.99
223.65,-131.7,-816.27
226.35,-132.45,-812.39
225,-130.5,-817.48
223.5,-133.2,-819.65
224.1,-130.65,-816.99
224.25,-130.95,-815.78
223.2,-132,-816.27
223.8,-132.15,-817.72
225.15,-133.05,-813.6
227.1,-132.75,-818.2
224.25,-133.05,-818.2
222.3,-132.3,-817.23
221.55,-128.7,-821.83
228.6,-132.75,-815.06
221.55,-132.6,-820.62
222.45,-131.4,-819.41
224.7,-129.6,-813.6
222,-133.2,-815.06
221.85,-133.35,-816.51
223.2,-133.05,-815.78
223.8,-133.05,-816.27
223.2,-134.1,-815.06
223.65,-130.8,-817.96
222.3,-130.95,-813.36
223.65,-132.15,-811.43
223.35,-132.45,-815.78
222.75,-131.1,-820.62
225.75,-130.5,-815.3
224.25,-131.85,-814.33
222.6,-129.9,-814.57
225.45,-131.4,-814.09
224.85,-132.45,-817.72
224.1,-133.5,-815.3
224.4,-132.45,-814.33
226.95,-131.55,-815.54
222.75,-130.5,-816.99
222,-129.3,-815.54
224.55,-129,-815.06
227.4,-131.85,-811.43
225.6,-131.4,-812.64
222.9,-129.75,-821.35
225.9,-132.15,-814.09
223.2,-134.25,-814.81
221.4,-128.1,-815.54
222.75,-129.15,-817.48
223.95,-132,-816.27
223.65,-133.65,-814.33
222.45,-132.9,-816.99
227.7,-132.75,-813.12
227.4,-131.55,-812.39
221.25,-131.1,-815.54
225.75,-130.8,-815.54
223.05,-133.5,-815.54
223.95,-133.5,-818.2
223.2,-132.6,-810.46
223.2,-132.75,-815.3
223.2,-136.05,-815.54
224.4,-128.4,-816.99
224.25,-132.45,-817.23
226.8,-133.05,-819.17
223.2,-134.25,-815.54
221.55,-130.95,-812.39
224.85,-131.25,-814.57
223.35,-130.05,-815.3
225.3,-131.7,-815.06
220.05,-132.75,-816.75
224.7,-130.65,-819.9
226.2,-132.6,-817.23
226.05,-133.35,-817.72
224.7,-131.7,-819.9
224.4,-130.65,-820.14
222.75,-130.8,-817.96
225.15,-133.5,-820.38
222.45,-132.9,-816.51
223.65,-131.7,-816.51
224.55,-133.65,-817.72
222.9,-131.4,-818.93
223.65,-130.35,-812.88
224.25,-130.35,-819.9
224.25,-131.7,-818.44
223.2,-131.1,-809.73
225.3,-128.25,-817.96
222,-133.35,-813.85
221.85,-134.25,-813.12
224.85,-130.95,-816.51
223.65,-132.45,-818.93
223.8,-131.25,-816.99
223.95,-130.65,-816.27
224.4,-130.95,-819.17
224.55,-130.65,-817.23
223.8,-133.35,-816.99
226.05,-132.15,-817.23
222.75,-132.75,-817.48
225.15,-129.3,-816.02
221.7,-129.6,-818.2
223.95,-130.2,-810.46
221.55,-135.15,-815.3
223.2,-134.25,-817.48
224.55,-131.1,-817.48
221.85,-128.4,-816.99
227.25,-133.95,-814.33
224.25,-132.45,-817.23
223.95,-131.1,-817.23
222,-129.3,-817.23
225.6,-136.05,-813.6
228,-131.7,-816.75
225.9,-130.35,-818.2
225.75,-130.05,-816.99
223.95,-135,-815.78
221.7,-130.5,-816.51
225.15,-133.8,-815.06
222.9,-130.95,-814.33
222.6,-134.25,-815.78
223.8,-132.3,-814.57
222.75,-131.85,-818.93
224.1,-129.3,-817.96
222,-133.35,-818.93
226.05,-130.35,-811.43
226.8,-132.9,-816.02
224.4,-132.3,-816.99
223.05,-135.6,-813.85
226.5,-134.55,-811.43
225,-135,-817.48
222.45,-133.8,-814.33
222.9,-135.3,-816.02
223.5,-131.4,-819.17
223.2,-134.1,-816.75
225.3,-131.25,-815.78
225.6,-132.45,-819.9
225.15,-129.15,-817.96
225.15,-128.1,-816.51
221.1,-132.9,-813.85
226.65,-132,-813.36
225,-132.45,-816.02
222.6,-133.35,-820.14
220.95,-130.65,-816.27
224.25,-129.75,-816.27
225.75,-132.75,-816.27
221.85,-130.95,-815.54
222.45,-131.25,-818.44
224.4,-132.3,-818.2
225.3,-130.95,-818.69
224.85,-130.5,-816.75
223.65,-131.85,-810.94
226.5,-134.55,-820.38
220.95,-131.1,-816.02
220.65,-132.45,-816.99
225,-131.25,-817.23
223.05,-130.5,-817.23
225,-133.05,-814.81
223.2,-132.3,-811.91
223.65,-131.85,-814.57
223.5,-130.5,-819.17
226.2,-129.6,-817.96
224.85,-131.4,-814.81
221.4,-133.05,-815.78
222.45,-132.15,-819.41
220.65,-132.9,-818.93
224.1,-133.5,-816.27
223.5,-132.9,-815.3
223.2,-136.35,-816.75
225.45,-131.1,-816.75
223.8,-133.05,-813.85
223.05,-130.2,-814.33
226.05,-131.55,-817.48
224.7,-132.45,-816.27
227.1,-132.45,-817.96
226.35,-134.1,-817.72
225.45,-129.45,-818.44
224.4,-131.25,-814.09
223.8,-132.15,-816.02
222.45,-131.4,-814.57
223.65,-128.85,-814.81
225.3,-133.65,-817.72
226.35,-129.9,-813.85
221.85,-131.7,-817.23
224.55,-134.4,-815.3
223.2,-130.8,-813.12
222.45,-131.1,-818.93
223.65,-133.05,-812.88
227.85,-130.05,-817.48
224.4,-129.75,-816.99
225.75,-134.7,-815.54
223.35,-129.9,-816.27
223.95,-132,-812.88
225.9,-131.55,-819.41
223.95,-134.55,-811.43
225.75,-131.85,-811.18
223.2,-130.35,-816.51
225,-132.6,-815.3
224.85,-128.85,-815.06
224.85,-133.35,-816.51
220.05,-135.15,-817.23
225.3,-130.65,-818.44
221.1,-133.2,-815.06
224.55,-131.1,-813.12
224.1,-130.5,-816.99
226.35,-133.8,-813.12
227.55,-132.3,-818.69
227.25,-132.3,-816.02
223.35,-135,-816.51
227.4,-131.25,-818.2
223.65,-132,-821.11
222.9,-131.25,-818.2
225.75,-132.9,-814.09
225.3,-132.9,-816.75
226.2,-130.95,-814.09
222,-133.35,-812.64
225.9,-132.45,-814.81
221.55,-129.15,-816.02
223.95,-130.5,-817.23
227.25,-129.9,-818.93
226.35,-133.2,-818.69
223.65,-129.3,-814.09
222.15,-131.85,-819.65
223.35,-131.25,-816.02
222.15,-134.85,-813.85
223.65,-129.75,-816.27
226.5,-136.35,-815.06
226.5,-130.35,-813.12
224.4,-132.75,-818.44
224.7,-132,-817.48
224.1,-132.3,-813.85
224.55,-130.35,-812.64
225.45,-132,-816.27
225.6,-132.45,-815.78
224.85,-131.55,-817.72
223.65,-132.75,-816.02
222.45,-133.5,-813.36
223.65,-131.1,-816.51
226.95,-134.4,-814.33
225.6,-130.95,-814.09
225.45,-132.15,-814.57
224.85,-133.35,-821.83
223.65,-132.9,-816.27
226.2,-130.2,-818.93
228,-130.35,-815.78
228.75,-132.9,-815.3
225.6,-132.15,-817.72
226.35,-131.7,-815.54
222.45,-135,-816.27
222.6,-133.05,-817.48
225.9,-128.7,-817.96
224.4,-133.8,-818.69
222.75,-132,-817.96
229.05,-131.25,-817.48
227.4,-132.15,-817.23
226.8,-133.65,-818.93
224.85,-133.05,-816.99
226.95,-133.5,-816.75
224.85,-131.25,-821.83
221.4,-138,-814.33
225.45,-133.35,-815.06
224.85,-130.95,-818.2
223.35,-129.75,-812.15
222.15,-132.3,-815.78
226.8,-132.3,-815.3
224.7,-133.8,-817.48
225.3,-131.7,-815.06
226.2,-132.45,-815.78
224.25,-129.9,-816.99
223.35,-129.45,-813.12
225,-132.45,-817.48
223.8,-130.35,-810.94
222.3,-132.15,-818.2
222.9,-130.65,-818.93
226.5,-132.9,-815.54
223.65,-133.2,-820.38
224.25,-132,-812.39
226.65,-129.6,-817.23
222.9,-130.95,-816.02
222.9,-131.4,-815.3
225.9,-131.1,-813.85
223.65,-133.95,-813.12
223.35,-133.65,-816.02
225.9,-133.8,-814.09
225,-132.3,-812.39
225.15,-132.3,-820.86
223.95,-132.15,-818.2
219.75,-129.75,-817.72
225.6,-132,-815.3
226.2,-134.4,-815.06
224.1,-132.45,-813.6
224.25,-130.8,-821.35
223.2,-133.35,-817.23
223.05,-132.3,-811.91
224.7,-133.65,-816.75
226.2,-131.55,-814.57
221.55,-131.7,-816.02
227.1,-130.8,-816.51
223.05,-130.05,-816.51
223.65,-131.55,-815.78
225.45,-134.1,-816.75
226.65,-130.8,-816.27
225.15,-133.65,-813.85
225.6,-131.4,-816.27
222.15,-134.55,-813.36
225.9,-132.6,-816.27
225,-130.5,-816.02
219.3,-129.75,-816.75
223.65,-133.2,-816.99
225.6,-132.3,-818.69
226.05,-133.2,-815.3
224.7,-135.15,-814.09
220.05,-132.9,-813.36
225.9,-133.65,-814.81
224.7,-131.85,-815.06
222.15,-132.3,-817.72
225.75,-130.65,-816.02
225.75,-132.6,-816.02
225.3,-131.85,-812.15
223.35,-132.3,-815.06
224.55,-133.65,-816.27
223.05,-131.4,-815.78
226.65,-131.25,-814.81
224.7,-133.65,-817.96
228,-132.75,-816.02
223.05,-128.1,-820.86
225.9,-134.55,-816.75
226.05,-131.7,-815.54
225.75,-130.5,-820.38
224.85,-131.55,-816.02
225.3,-132.75,-814.81
224.55,-131.1,-814.81
226.05,-128.7,-812.88
225.15,-132.15,-814.33
223.2,-131.25,-817.48
222.6,-131.7,-818.44
223.65,-130.2,-817.72
224.55,-133.05,-815.06
223.65,-132.9,-819.65
224.85,-132.3,-811.91
224.4,-129.45,-811.18
224.85,-131.85,-816.51
224.55,-131.55,-816.99
224.25,-131.55,-818.93
222.6,-129.6,-815.06
223.95,-129.3,-814.81
223.5,-132.15,-817.72
223.2,-132.6,-816.27
223.2,-134.25,-819.65
225.3,-130.05,-818.69
225.3,-132.6,-821.59
225.15,-132.6,-819.65
222.6,-134.7,-817.23
224.1,-131.7,-819.17
223.65,-129,-819.17
224.1573034,-131.9696629,-816.3357079
