x1,y1,z1
-69.9,-132.3,-881.12
-69.6,-133.65,-877.25
-71.55,-132.9,-880.64
-71.55,-133.65,-884.75
-68.85,-133.5,-881.61
-70.35,-134.4,-882.09
-70.2,-133.95,-877.01
-69.3,-133.65,-876.52
-70.8,-131.25,-879.43
-70.05,-130.95,-884.27
-69.3,-132.75,-879.91
-70.8,-132.3,-881.85
-72.9,-134.55,-877.01
-70.95,-133.65,-880.88
-70.8,-130.95,-877.01
-71.25,-134.4,-885.96
-72.6,-131.7,-876.52
-71.4,-133.95,-877.25
-68.4,-134.1,-879.91
-72.6,-131.85,-876.77
-69.9,-129.45,-875.8
-69.45,-132.75,-882.82
-71.4,-129.45,-879.19
-71.7,-133.35,-880.88
-70.35,-131.85,-880.4
-71.85,-130.95,-878.46
-71.25,-131.1,-879.19
-69.3,-132.45,-879.43
-70.65,-131.55,-882.09
-71.7,-133.8,-880.15
-71.1,-131.55,-880.15
-69.6,-132.45,-880.4
-69,-131.55,-878.46
-74.1,-135.6,-876.04
-69.45,-132.15,-879.91
-74.1,-135.9,-881.36
-72.6,-131.25,-880.88
-72.3,-130.8,-880.64
-72.45,-134.1,-878.46
-70.95,-132.3,-881.36
-71.25,-137.25,-876.04
-70.8,-134.1,-879.67
-70.65,-131.85,-874.35
-72.45,-130.35,-874.83
-71.1,-131.55,-878.22
-71.25,-136.5,-877.73
-73.05,-133.05,-876.77
-72.15,-131.55,-883.3
-69.9,-131.85,-880.15
-72.6,-134.85,-877.98
-72,-132.75,-884.51
-70.65,-131.85,-879.43
-71.25,-133.35,-883.54
-71.85,-132.75,-882.09
-70.65,-131.85,-882.33
-68.55,-132.45,-878.94
-70.65,-130.65,-877.98
-71.85,-131.7,-877.98
-68.1,-130.95,-880.15
-72.75,-133.35,-879.91
-68.4,-131.1,-880.15
-68.4,-130.95,-882.57
-67.65,-131.1,-880.64
-72.6,-133.35,-881.12
-68.7,-133.8,-882.57
-71.4,-132.6,-881.12
-70.5,-132,-879.43
-73.35,-134.25,-879.67
-66.3,-133.2,-881.12
-72.9,-133.35,-879.19
-73.65,-133.5,-879.43
-71.1,-131.55,-879.67
-69.45,-134.25,-881.85
-71.1,-131.4,-878.7
-70.5,-136.05,-878.22
-70.5,-132.6,-883.3
-72.75,-130.5,-879.43
-72,-133.5,-877.73
-69.3,-133.95,-879.43
-69.6,-132.15,-881.36
-71.4,-132.9,-879.91
-68.1,-134.4,-879.91
-70.5,-132,-877.49
-73.35,-133.65,-879.91
-70.95,-131.4,-878.22
-70.95,-133.65,-875.8
-71.1,-133.2,-877.25
-70.8,-131.4,-883.3
-71.25,-131.25,-883.54
-73.05,-130.5,-881.85
-67.65,-133.65,-883.06
-71.1,-132.15,-879.67
-71.7,-131.55,-879.67
-73.8,-133.8,-877.98
-71.4,-130.65,-881.61
-70.35,-131.1,-880.64
-72.15,-132,-878.46
-71.1,-130.2,-881.36
-74.7,-131.25,-883.78
-68.1,-132.3,-879.91
-71.25,-132.3,-878.94
-71.4,-131.7,-883.06
-73.8,-133.05,-881.85
-72.6,-132.45,-878.46
-73.35,-129.45,-881.85
-71.4,-132,-879.91
-73.35,-130.5,-883.54
-68.55,-131.25,-876.52
-73.35,-131.85,-880.88
-72.6,-132.75,-880.64
-73.35,-133.35,-881.61
-70.8,-132.15,-881.85
-71.55,-130.65,-876.52
-71.25,-131.7,-877.73
-69.3,-132.75,-880.64
-67.05,-132.6,-881.12
-70.05,-133.05,-874.59
-71.1,-132.15,-885.72
-71.4,-131.25,-875.8
-70.5,-128.1,-879.91
-69.9,-129.3,-878.7
-73.2,-131.25,-879.19
-70.95,-129.45,-882.33
-70.05,-133.5,-881.85
-71.85,-132.75,-877.01
-71.55,-129.9,-881.12
-72.3,-131.55,-877.25
-69.3,-132.15,-882.57
-73.2,-133.5,-878.7
-73.5,-132.6,-878.7
-72.3,-134.55,-880.64
-71.4,-131.1,-881.36
-70.95,-133.8,-881.61
-72.45,-133.2,-879.91
-72.75,-132.9,-880.64
-70.8,-130.2,-877.98
-70.95,-132,-881.61
-72.3,-134.1,-879.67
-71.7,-131.4,-877.98
-72.3,-131.4,-884.27
-72.3,-132.75,-882.09
-69.15,-130.35,-876.52
-73.8,-131.85,-877.49
-71.7,-130.95,-878.22
-72.3,-133.35,-884.03
-71.4,-132.15,-877.98
-71.7,-133.8,-877.49
-71.7,-132,-873.62
-69.3,-133.05,-877.25
-69.75,-131.25,-881.61
-71.55,-133.8,-880.64
-70.2,-128.85,-878.94
-71.25,-128.55,-875.8
-70.65,-133.8,-882.82
-72.45,-131.25,-883.06
-71.7,-133.5,-878.7
-71.1,-133.8,-879.43
-69.45,-132.45,-880.88
-73.35,-134.25,-878.94
-68.25,-133.35,-879.19
-71.55,-134.7,-877.25
-70.65,-131.7,-880.88
-69.45,-132.3,-878.94
-69.9,-131.85,-877.73
-69.45,-132.15,-879.67
-70.95,-133.65,-880.64
-71.7,-134.55,-879.43
-71.4,-132.15,-880.88
-70.5,-132.15,-878.94
-70.95,-133.2,-881.85
-72.6,-134.1,-877.73
-70.8,-132.6,-881.12
-75.3,-131.7,-882.09
-75.6,-132,-878.94
-69.15,-134.85,-881.36
-69.6,-131.1,-881.12
-69.6,-131.55,-876.52
-72.45,-132.9,-881.12
-71.1,-129.75,-879.19
-70.65,-133.8,-878.94
-69.45,-132.45,-880.15
-70.2,-134.4,-878.46
-70.35,-133.65,-878.94
-68.25,-131.1,-879.67
-69.75,-131.25,-881.61
-69.75,-134.55,-882.33
-70.05,-130.05,-884.27
-71.55,-131.7,-881.61
-75.3,-131.85,-879.67
-74.55,-132.6,-879.91
-70.05,-130.5,-877.73
-69.6,-133.95,-877.98
-70.2,-132.9,-879.67
-70.95,-132.75,-877.49
-71.55,-130.05,-880.88
-70.65,-131.4,-877.25
-71.25,-135.15,-878.7
-71.1,-135.15,-880.64
-73.5,-133.8,-877.49
-72.3,-129,-882.09
-73.35,-131.7,-883.06
-73.2,-132.45,-879.19
-71.85,-133.5,-879.67
-70.05,-134.7,-880.4
-68.4,-134.4,-884.99
-69,-132.9,-879.43
-73.35,-131.1,-875.8
-69.15,-130.95,-876.28
-70.95,-130.5,-882.33
-68.85,-132,-879.19
-70.2,-132.15,-883.06
-71.25,-133.8,-877.73
-73.05,-130.95,-884.27
-70.5,-132,-879.67
-73.05,-133.2,-876.52
-72.6,-130.95,-879.43
-71.4,-133.35,-877.25
-72.3,-132.45,-879.43
-72.45,-130.65,-877.73
-71.7,-132,-880.88
-68.55,-133.5,-877.25
-71.7,-132.3,-880.88
-73.05,-129.75,-874.83
-73.95,-135.15,-880.4
-70.65,-132.3,-878.46
-72,-133.05,-879.43
-73.35,-132.3,-878.46
-67.2,-132.45,-880.88
-71.4,-133.65,-880.15
-72.3,-132.75,-878.94
-71.55,-128.1,-881.61
-71.1,-133.65,-877.73
-71.7,-131.25,-876.77
-74.55,-134.85,-878.46
-72.9,-130.8,-880.64
-71.25,-132.3,-877.73
-73.05,-134.25,-882.09
-68.4,-132.75,-882.33
-70.2,-133.35,-874.59
-70.95,-129.6,-877.49
-72.75,-130.8,-872.89
-69.45,-132.6,-879.67
-71.7,-132,-881.85
-71.55,-130.95,-881.85
-71.7,-130.8,-878.22
-71.1,-131.4,-877.49
-71.25,-130.95,-880.15
-70.95,-131.55,-881.12
-70.5,-133.95,-879.19
-70.65,-135,-876.52
-70.65,-133.95,-879.43
-68.4,-130.05,-881.85
-73.05,-130.65,-877.49
-73.95,-132.45,-879.43
-71.85,-131.4,-880.88
-68.55,-133.05,-877.98
-70.95,-133.2,-880.15
-71.25,-131.7,-877.73
-73.2,-134.25,-879.67
-73.2,-132.15,-881.12
-70.2,-134.25,-880.4
-73.95,-131.1,-874.1
-71.25,-131.55,-880.64
-69.45,-133.05,-881.85
-70.05,-132,-879.67
-67.8,-132.9,-879.43
-72.6,-131.85,-878.94
-69.3,-135,-879.43
-70.35,-134.25,-883.54
-71.4,-133.05,-877.98
-70.8,-130.2,-879.67
-70.35,-132.9,-877.73
-70.95,-132.6,-882.82
-70.8,-132.6,-878.94
-71.85,-130.8,-879.43
-71.4,-131.85,-880.15
-71.7,-131.85,-882.82
-69.9,-135,-884.75
-70.95,-135.15,-880.64
-70.35,-130.35,-878.7
-69.9,-131.85,-880.64
-71.7,-134.1,-883.3
-70.8,-133.2,-881.61
-69.15,-133.95,-883.3
-72,-133.35,-881.12
-71.4,-130.5,-876.77
-72.15,-131.85,-879.67
-69.6,-133.65,-875.56
-70.5,-133.5,-885.72
-67.95,-133.5,-880.64
-71.1,-134.4,-882.09
-73.05,-129,-882.57
-68.7,-132.75,-882.09
-74.7,-132.45,-880.15
-70.95,-134.7,-883.78
-71.7,-134.1,-886.45
-68.4,-132,-881.36
-71.4,-131.25,-877.49
-69,-131.1,-881.61
-72.3,-132,-878.94
-72.15,-136.65,-883.54
-70.05,-135.9,-878.7
-69.9,-133.05,-880.64
-68.55,-132.15,-874.59
-69.9,-129.9,-882.82
-72.3,-133.2,-879.43
-70.95,-134.55,-877.98
-66.15,-133.8,-879.43
-70.8,-132,-880.15
-70.2,-132.15,-877.25
-70.2,-131.1,-877.98
-73.2,-130.65,-878.94
-71.55,-136.35,-878.7
-74.85,-132.9,-884.75
-71.1,-134.25,-883.3
-72.3,-133.05,-876.52
-71.4,-132.45,-883.54
-71.85,-129.6,-879.19
-71.1,-136.05,-881.36
-70.2,-133.5,-881.61
-69.6,-133.95,-881.61
-71.7,-131.4,-883.06
-70.65,-135.9,-873.86
-70.65,-131.7,-880.15
-70.65,-133.95,-879.67
-73.2,-134.1,-877.98
-74.4,-134.7,-879.19
-70.8,-131.4,-877.98
-73.05,-131.25,-878.7
-68.7,-133.05,-883.54
-69.6,-130.8,-874.59
-69.75,-132.6,-884.03
-69.15,-133.05,-883.06
-71.1,-132,-879.43
-71.1,-133.2,-882.09
-72.3,-136.35,-875.31
-69,-132.75,-881.85
-68.1,-131.4,-881.12
-75.15,-129.9,-880.88
-71.7,-132.9,-879.43
-73.35,-132.45,-877.25
-72.45,-131.85,-878.7
-72.75,-133.65,-878.22
-71.4,-132.45,-876.04
-70.95,-131.25,-876.77
-72,-133.95,-883.3
-72.45,-132.9,-883.78
-66.45,-132.3,-882.09
-70.35,-132.6,-877.98
-72.75,-132,-884.99
-68.4,-132,-877.98
-68.7,-132.45,-880.64
-73.65,-134.25,-880.15
-71.55,-132.15,-878.7
-70.2,-133.05,-880.15
-70.35,-134.4,-878.7
-71.4,-131.4,-884.51
-73.65,-133.2,-881.61
-67.8,-133.35,-882.57
-71.7,-132.45,-880.64
-71.7,-133.05,-883.54
-72.6,-130.65,-878.94
-71.85,-131.7,-878.94
-71.1,-132.3,-880.64
-70.35,-134.4,-880.88
-70.8,-132.45,-879.91
-70.95,-134.1,-882.33
-71.85,-132.75,-884.03
-73.2,-132.45,-882.82
-68.1,-132.15,-879.43
-72.75,-134.85,-877.73
-70.05,-132.45,-880.88
-74.55,-129.9,-880.4
-71.4,-131.4,-879.43
-66,-134.55,-880.88
-72,-132.6,-874.83
-70.95,-129.75,-874.35
-72.45,-132.6,-879.43
-69.9,-131.55,-881.12
-74.25,-130.95,-881.36
-72.3,-130.8,-881.12
-72.6,-131.7,-878.94
-70.5,-133.2,-879.19
-74.4,-133.5,-879.19
-69.45,-130.2,-883.54
-71.25,-131.25,-882.82
-71.55,-133.65,-879.67
-71.55,-130.35,-881.85
-71.25,-129.75,-879.67
-69.45,-134.25,-880.64
-70.95,-130.8,-877.98
-73.2,-131.85,-877.25
-72,-132.6,-880.64
-71.7,-130.5,-879.67
-70.95,-132.6,-880.88
-71.4,-132.75,-884.03
-66.75,-130.2,-878.94
-71.7,-133.95,-883.78
-69.9,-134.4,-880.64
-71.85,-132.45,-877.73
-72.9,-134.4,-879.91
-73.35,-130.65,-878.46
-71.25,-131.7,-882.09
-70.35,-134.55,-881.36
-69.9,-134.85,-881.12
-73.05,-130.35,-881.36
-73.2,-133.05,-877.73
-72.6,-134.55,-876.28
-70.2,-132.3,-876.28
-70.5,-132.75,-875.56
-69.45,-131.55,-881.36
-73.35,-130.05,-878.94
-69.45,-132,-887.17
-69,-131.85,-881.36
-70.95,-134.4,-884.51
-71.85,-131.25,-887.66
