x1,y1,z1
71.25,-132.15,-885.72
74.4,-134.55,-885.48
70.65,-131.55,-886.2
73.2,-133.05,-888.38
69.6,-133.5,-883.54
71.1,-133.05,-880.88
69.9,-132.15,-885.24
73.35,-133.8,-888.62
76.05,-130.35,-886.69
68.85,-131.25,-884.27
70.5,-130.2,-881.85
70.2,-132.15,-890.08
70.65,-130.35,-888.38
71.25,-132.6,-885.72
71.4,-130.8,-884.51
71.1,-130.65,-885.24
74.25,-131.1,-886.93
73.95,-129.75,-883.3
70.05,-130.65,-884.99
70.95,-130.95,-885.48
70.05,-133.05,-887.17
71.4,-130.8,-887.41
72.45,-129.3,-887.17
71.25,-127.95,-887.41
71.55,-129,-886.69
68.25,-131.85,-885.48
75.9,-129.75,-883.54
67.95,-133.5,-888.87
74.85,-130.5,-884.27
73.95,-129.9,-882.57
73.95,-133.95,-885.24
72.15,-130.5,-889.35
70.5,-133.2,-886.45
71.55,-130.5,-882.82
70.65,-131.7,-886.2
72.15,-132.3,-882.82
73.95,-133.5,-891.04
71.4,-131.55,-880.88
72.6,-127.8,-888.38
70.95,-131.25,-886.2
68.55,-132.9,-887.17
71.4,-130.5,-887.41
70.65,-131.1,-882.33
68.25,-131.4,-885.48
70.65,-130.8,-885.72
71.25,-131.85,-883.54
70.8,-131.55,-883.54
72.3,-131.1,-882.09
72.15,-133.5,-886.2
71.4,-129.3,-885.24
73.35,-131.4,-886.69
75.6,-131.25,-888.14
69.6,-128.4,-886.2
71.55,-131.55,-884.03
70.5,-130.2,-883.78
72.45,-130.95,-889.59
72.3,-132,-883.06
73.5,-130.95,-882.57
72.3,-132,-888.14
75,-132.9,-886.45
70.65,-129.6,-881.36
72.15,-130.95,-886.2
71.4,-132.15,-887.9
71.55,-131.7,-886.45
71.7,-134.25,-883.78
69.9,-131.4,-887.66
71.85,-130.05,-886.69
71.4,-130.35,-885.24
70.65,-129.15,-889.35
72.75,-131.55,-882.82
73.35,-134.55,-883.06
72,-131.85,-887.17
72.45,-130.2,-888.14
71.4,-131.7,-885.24
73.95,-128.25,-886.45
75,-132,-886.93
70.05,-132.75,-885.72
68.85,-130.95,-884.99
71.7,-132,-883.06
71.25,-135.75,-883.06
72,-133.2,-888.14
72.6,-130.65,-887.17
69.6,-130.05,-886.45
72,-131.1,-887.17
73.05,-129.6,-887.41
70.8,-126.45,-888.14
71.55,-129.3,-886.93
72.9,-129.15,-884.99
73.2,-132,-890.32
70.95,-133.95,-881.12
72.15,-131.7,-883.3
70.65,-131.7,-884.27
71.25,-128.1,-888.14
72.15,-133.2,-887.66
72.9,-132.6,-884.99
70.65,-131.7,-888.38
70.8,-132,-886.93
69.15,-130.05,-884.99
73.05,-128.55,-883.06
71.1,-128.85,-885.48
72.3,-132.6,-883.78
70.8,-130.2,-886.93
72,-131.1,-887.41
72,-130.8,-884.75
70.65,-127.95,-875.31
71.4,-132,-881.61
72.45,-132.6,-886.69
72.9,-129.6,-887.17
69.9,-132.3,-887.17
72.15,-130.2,-892.01
73.2,-130.8,-880.15
73.2,-131.7,-886.69
73.95,-129,-882.33
72.3,-132.15,-883.06
75.45,-129.45,-883.78
69.6,-130.35,-879.19
70.05,-130.95,-885.24
71.4,-129,-885.72
70.8,-132,-884.03
71.4,-130.5,-887.9
72,-134.1,-885.24
68.55,-131.7,-885.48
72.9,-131.55,-885.72
73.8,-131.55,-888.62
73.05,-131.7,-885.24
71.7,-130.35,-883.3
69,-130.65,-886.93
73.2,-134.85,-884.99
72.6,-127.65,-884.99
74.4,-133.05,-886.45
72,-129.3,-882.33
74.1,-132.3,-884.99
72.9,-131.55,-884.75
71.4,-131.85,-886.69
73.95,-130.8,-888.14
72,-129.15,-884.75
71.85,-130.95,-884.99
69.45,-132.6,-888.14
76.2,-130.95,-884.03
71.7,-131.55,-883.78
73.05,-130.65,-884.75
72.6,-132.45,-886.69
74.85,-134.7,-882.82
68.1,-129.6,-888.87
70.35,-133.8,-887.9
73.05,-130.65,-884.99
68.85,-134.25,-885.72
70.2,-129.6,-887.17
71.7,-131.1,-889.11
69.75,-131.85,-888.38
72,-133.35,-884.27
72.15,-128.7,-888.38
73.05,-132,-889.11
70.5,-129.75,-888.14
70.8,-132,-885.72
70.5,-134.1,-889.11
70.2,-131.1,-888.87
72.6,-132,-890.08
72.3,-131.85,-882.57
70.65,-131.55,-882.57
73.2,-130.8,-887.66
71.25,-130.95,-884.51
71.25,-130.2,-888.62
71.85,-129.9,-883.78
72.6,-133.8,-886.45
71.1,-131.7,-887.17
71.25,-129.45,-885.24
74.4,-132,-890.08
71.4,-131.25,-883.54
74.4,-132.3,-887.66
72.3,-132,-882.09
71.55,-130.65,-886.69
70.8,-129.15,-879.67
70.05,-132.15,-884.51
74.25,-129,-886.69
72.6,-130.35,-883.54
71.1,-130.65,-886.45
70.8,-130.05,-889.59
70.5,-131.1,-889.83
71.7,-130.5,-890.32
73.95,-129.9,-886.69
72,-134.1,-890.56
69.6,-129.6,-880.88
70.2,-126.75,-884.99
72,-134.55,-884.27
71.4,-131.4,-889.83
69.6,-131.25,-884.75
70.65,-130.8,-884.51
71.25,-133.8,-886.2
72.75,-130.5,-882.33
73.05,-130.5,-884.03
71.25,-130.35,-885.96
69.3,-132,-887.9
72.6,-133.2,-885.24
73.2,-132,-887.17
76.8,-134.25,-883.06
71.25,-133.8,-886.69
73.2,-132.15,-889.11
72.15,-132.15,-887.9
74.7,-131.55,-886.93
71.55,-132,-884.51
72.15,-132.9,-884.03
69.45,-130.65,-885.96
70.2,-132,-888.87
73.2,-130.35,-885.48
73.8,-134.4,-887.9
72.3,-130.05,-885.24
73.2,-130.95,-886.93
71.1,-130.95,-887.9
72.45,-129.3,-886.2
72.75,-132.75,-886.2
71.25,-131.25,-883.78
67.5,-131.85,-891.04
72.75,-130.2,-887.17
71.25,-133.8,-884.51
70.95,-130.65,-885.24
73.95,-131.85,-890.56
72.6,-133.65,-889.11
71.85,-130.2,-886.69
72.75,-132.9,-887.9
73.2,-129.15,-888.14
72.3,-132.9,-885.24
74.4,-131.25,-883.3
70.95,-131.55,-884.27
68.7,-133.5,-884.03
72.9,-130.95,-885.48
71.85,-130.05,-882.82
72.3,-132.75,-891.77
72,-130.5,-886.2
73.95,-132,-880.15
70.05,-133.35,-889.59
72,-130.5,-886.69
72,-130.2,-889.59
73.2,-132,-885.96
70.8,-132.75,-886.69
70.05,-133.05,-881.85
74.1,-131.25,-888.62
70.5,-131.4,-881.61
72.75,-132.6,-887.41
72.9,-130.95,-888.87
71.25,-131.85,-885.96
71.7,-133.5,-884.99
72.3,-132.75,-881.36
70.35,-130.65,-885.72
73.35,-132.45,-884.51
73.95,-134.1,-883.3
72,-129.3,-885.72
71.1,-130.35,-883.06
66.45,-132,-884.03
71.1,-127.65,-890.8
71.85,-132.9,-883.06
72.75,-130.35,-886.2
71.85,-130.2,-885.48
68.7,-130.95,-892.74
72.75,-129.45,-881.61
73.2,-132.3,-885.24
72.75,-129.6,-888.87
73.35,-130.5,-884.27
71.85,-130.5,-884.03
71.1,-131.55,-884.99
71.1,-133.35,-884.27
72.6,-132.9,-885.72
71.4,-132.45,-885.72
73.05,-135.3,-889.59
69.6,-132.45,-887.66
73.35,-132.75,-884.99
73.05,-133.2,-882.57
73.35,-131.4,-884.03
70.95,-130.8,-891.04
71.4,-129,-886.45
73.2,-132,-882.09
71.4,-129.9,-885.24
75,-131.4,-886.2
70.8,-129.75,-884.99
72.15,-131.4,-889.11
71.55,-130.5,-884.51
73.2,-131.1,-883.06
70.95,-133.35,-881.36
73.5,-135.3,-884.27
71.55,-131.4,-889.11
71.85,-130.35,-883.06
72.15,-131.7,-885.72
71.55,-131.25,-880.15
72.45,-130.95,-886.93
72,-132.9,-883.3
71.25,-131.55,-884.27
73.5,-132.9,-882.33
72.15,-131.1,-887.66
72.9,-131.55,-884.99
71.55,-133.5,-882.09
72.6,-128.55,-885.72
71.25,-129.75,-878.94
70.5,-131.55,-883.78
72.6,-130.65,-882.82
71.85,-128.7,-887.66
73.5,-130.95,-882.82
69.6,-130.5,-884.27
72,-132.15,-884.75
72.3,-130.2,-887.66
72.15,-131.7,-885.24
73.95,-132.6,-883.54
73.95,-133.35,-883.78
71.25,-129.15,-886.2
69.3,-129.75,-884.75
75.75,-129,-883.78
70.8,-133.35,-884.51
72,-132.45,-887.9
72.9,-129.3,-887.17
74.25,-131.7,-880.88
73.05,-131.7,-885.72
68.7,-131.55,-885.72
71.1,-130.05,-888.38
70.05,-132.6,-884.27
70.95,-129.6,-887.66
70.8,-133.65,-882.57
70.95,-133.65,-885.96
73.95,-133.05,-887.9
73.2,-133.35,-890.56
73.95,-131.7,-886.93
73.05,-127.5,-888.62
75.45,-130.2,-886.93
72.15,-133.5,-888.87
71.7,-132.15,-886.69
73.05,-133.5,-887.41
70.95,-130.95,-887.66
73.65,-130.65,-884.27
73.2,-130.95,-888.87
71.55,-130.5,-888.38
71.4,-130.5,-888.62
72.3,-129.9,-883.78
72.3,-131.4,-882.09
72.6,-133.95,-884.27
73.35,-133.65,-890.56
70.65,-131.1,-883.3
74.1,-132.15,-886.2
76.5,-131.25,-884.03
