x1,y1,z1
-53.55,-14.85,-704.95
-57.3,-14.1,-703.25
-58.05,-18,-707.85
-53.85,-14.25,-706.64
-54.6,-17.7,-703.49
-56.7,-18.15,-704.7
-56.1,-14.85,-703.98
-55.35,-16.35,-704.22
-54,-15.3,-702.04
-52.8,-20.4,-705.67
-56.1,-15.3,-707.12
-54.9,-17.4,-704.22
-57.15,-16.8,-707.85
-57,-15.3,-705.19
-55.8,-17.25,-704.22
-57,-15.75,-704.7
-57.3,-15.45,-707.12
-54.15,-17.25,-703.25
-57.45,-17.1,-706.88
-55.8,-16.95,-704.46
-56.25,-14.55,-702.04
-57.6,-18.15,-704.22
-55.05,-17.1,-704.95
-55.5,-15.75,-701.07
-58.2,-14.55,-704.95
-57.3,-15.9,-712.21
-58.2,-15.45,-700.11
-55.95,-16.5,-703.49
-57.15,-16.65,-703.49
-55.5,-16.8,-704.22
-55.65,-17.55,-704.22
-57.15,-13.65,-702.77
-56.1,-17.55,-707.61
-56.1,-17.85,-708.82
-57.45,-16.95,-704.7
-52.8,-16.65,-696.72
-57.75,-14.55,-701.32
-55.65,-17.1,-702.53
-55.8,-17.4,-709.54
-56.85,-18.3,-703.74
-56.7,-14.85,-704.7
-57.6,-17.25,-707.61
-56.25,-16.8,-703.49
-56.7,-17.1,-709.3
-55.2,-15.75,-702.53
-56.25,-17.25,-707.37
-56.25,-13.95,-703.49
-59.55,-18,-707.61
-55.8,-16.2,-708.09
-55.35,-16.05,-703.25
-57.45,-19.2,-701.56
-55.95,-16.8,-703.49
-58.5,-14.85,-703.74
-59.7,-17.1,-705.19
-55.05,-15.75,-707.37
-53.55,-16.35,-703.01
-55.95,-18.75,-705.91
-57.9,-14.25,-702.77
-56.7,-16.65,-703.74
-56.7,-14.4,-703.98
-55.95,-18.6,-702.04
-55.65,-16.8,-703.49
-57.3,-17.85,-708.09
-57,-18.45,-705.19
-56.85,-16.5,-703.74
-55.8,-14.4,-707.37
-55.5,-16.65,-706.64
-58.2,-15.6,-706.4
-56.55,-16.05,-705.43
-54.15,-12.75,-708.09
-55.5,-15.15,-707.61
-54.75,-17.7,-702.28
-55.35,-16.65,-705.91
-54.45,-15.45,-706.4
-57.45,-18.6,-702.77
-56.25,-18.9,-702.28
-50.85,-16.95,-706.4
-57.75,-15.9,-703.74
-57.6,-21,-707.85
-54.75,-16.05,-707.61
-55.5,-17.25,-706.64
-54,-17.7,-703.74
-54.6,-17.7,-706.16
-54.6,-15.15,-705.67
-56.25,-18,-703.01
-57.15,-19.5,-705.19
-56.1,-13.2,-705.43
-55.35,-16.2,-706.64
-54.6,-16.65,-704.46
-56.25,-17.85,-703.74
-56.7,-16.65,-707.61
-57,-14.7,-708.09
-55.65,-14.55,-707.37
-55.35,-18.15,-707.61
-57.15,-18.3,-703.49
-55.65,-16.95,-702.77
-55.65,-17.55,-703.25
-55.95,-16.05,-704.46
-56.25,-17.7,-703.25
-55.5,-14.25,-707.61
-54.3,-17.4,-702.77
-55.05,-17.55,-703.25
-55.65,-18.15,-702.28
-56.1,-17.25,-706.4
-55.35,-15.15,-704.95
-58.2,-16.5,-701.56
-57.15,-16.2,-705.91
-58.65,-16.35,-704.22
-57,-14.85,-708.09
-57.9,-15.3,-703.98
-54.75,-18,-703.49
-54.6,-16.95,-701.56
-55.5,-18.6,-704.46
-56.4,-15.9,-703.74
-56.25,-17.55,-702.77
-57.6,-17.1,-707.12
-56.1,-16.2,-704.7
-54.9,-18.6,-707.37
-56.7,-17.4,-706.64
-57.75,-15,-705.19
-55.05,-16.65,-704.22
-57.15,-16.95,-706.64
-58.35,-18.75,-707.12
-55.2,-18.6,-709.06
-56.4,-16.65,-703.74
-57,-18,-706.88
-54.15,-15.6,-709.06
-55.35,-16.95,-704.95
-52.95,-17.4,-704.22
-54.15,-15,-704.95
-56.4,-13.65,-703.49
-54,-18.3,-707.12
-58.5,-16.5,-705.91
-54.6,-16.05,-700.59
-55.5,-15.9,-705.67
-57.3,-16.8,-707.37
-57.45,-17.7,-704.7
