x1,y1,z1
-20.85,-79.5,-999.46
-21.45,-79.5,-999.94
-21.45,-80.1,-997.52
-20.1,-77.85,-1004.06
-19.8,-78.3,-997.28
-18.9,-78.15,-1001.4
-18.9,-80.4,-995.35
-22.05,-78.3,-999.94
-22.35,-78.15,-995.35
-19.05,-80.7,-1001.15
-18.3,-77.4,-1001.15
-22.35,-79.5,-998.49
-19.95,-78.9,-1001.64
-19.5,-79.5,-996.07
-19.2,-77.55,-999.94
-18.6,-77.55,-999.22
-20.1,-77.55,-1000.19
-19.95,-80.1,-1000.43
-17.4,-79.8,-999.94
-17.1,-79.65,-1001.4
-19.5,-78.15,-1000.43
-21.45,-78.75,-998.25
-17.7,-77.1,-998.01
-20.25,-77.25,-999.7
-24.3,-79.5,-1001.64
-19.05,-77.1,-1001.64
-18.6,-80.4,-997.04
-19.8,-79.65,-1000.19
-22.2,-77.25,-996.31
-20.55,-77.25,-1000.19
-22.35,-74.7,-999.94
-19.65,-75.45,-997.77
-21.75,-75.75,-998.25
-21.15,-76.65,-995.83
-20.1,-78,-999.94
-19.95,-76.35,-1000.91
-18.9,-78.15,-993.65
-20.4,-75,-1001.15
-17.85,-78,-999.94
-21.3,-79.5,-999.94
-18.75,-80.4,-999.46
-18.6,-77.1,-996.31
-20.85,-79.35,-995.83
-19.05,-78.75,-1000.91
-20.7,-79.35,-997.77
-22.5,-77.85,-998.01
-20.7,-77.4,-996.07
-21,-76.8,-999.46
-19.8,-79.2,-997.77
-16.05,-77.1,-1005.99
-19.8,-78.3,-1001.15
-18.6,-75.6,-1001.4
-21.45,-77.7,-998.49
-21.3,-77.1,-1003.57
-19.65,-77.25,-996.07
-18.75,-77.85,-1000.43
-22.5,-80.25,-1002.36
-19.35,-79.5,-996.8
-18.15,-76.95,-998.01
-19.65,-78.9,-998.73
-19.35,-78.9,-998.49
-21.6,-77.7,-1001.4
-17.7,-77.25,-999.7
-18.6,-78.15,-995.83
-22.2,-76.05,-997.52
-21.9,-76.5,-1003.57
-17.55,-78,-996.56
-19.2,-78.45,-998.73
-20.7,-79.05,-996.8
-18.9,-77.7,-999.22
-17.7,-74.7,-996.31
-19.5,-76.05,-999.46
-20.1,-75.3,-994.62
-19.95,-75.9,-998.49
-21.6,-76.5,-1000.91
-20.1,-77.4,-1000.19
-19.35,-78.3,-999.22
-20.25,-76.5,-1000.91
-15.75,-76.95,-1000.43
-18,-77.25,-999.94
-20.55,-76.95,-1001.64
-19.95,-77.1,-1000.67
-18.6,-77.55,-999.94
-20.85,-79.2,-1000.91
-15.3,-77.25,-998.73
-16.95,-79.35,-993.65
-20.1,-75,-999.46
-20.25,-76.5,-998.25
-18,-76.5,-996.8
-18.6,-79.35,-999.46
-20.25,-78.3,-1000.67
-21.9,-77.7,-999.22
-18.6,-79.35,-998.25
-20.55,-77.25,-995.59
-19.65,-77.7,-998.01
-19.65,-78.3,-997.77
-19.5,-77.85,-996.31
-18.6,-79.8,-1003.09
-20.55,-81.75,-1002.85
-23.4,-79.05,-1000.91
-19.95,-77.7,-995.1
-22.35,-77.55,-998.73
-18,-76.2,-996.56
-22.05,-78.75,-998.01
-21.75,-76.35,-997.04
-18.45,-75.3,-999.22
-20.55,-76.5,-997.04
-19.5,-77.1,-998.49
-19.35,-74.85,-1002.61
-17.4,-77.25,-993.65
-18.45,-79.35,-998.73
-21.3,-78.3,-998.98
-16.5,-76.35,-1000.19
-18.15,-76.35,-994.62
-21.6,-78.3,-996.8
-21.3,-77.4,-997.52
-20.7,-76.2,-998.73
-17.7,-79.2,-997.77
-17.7,-78,-998.49
-20.7,-77.7,-998.49
-18.15,-76.8,-995.83
-19.5,-80.1,-997.52
-20.7,-77.7,-995.1
-18.9,-77.4,-997.28
-19.35,-77.7,-1000.43
-16.2,-77.85,-994.86
-21.45,-78.15,-1002.12
-18.3,-77.1,-997.28
-21.15,-80.1,-1000.19
-19.2,-79.2,-998.49
-18.45,-79.5,-999.46
-18.6,-78.15,-997.52
-21.6,-77.55,-1001.64
-19.95,-78,-995.35
-18.9,-74.1,-996.31
-18.3,-76.95,-997.77
-20.25,-76.95,-998.25
-20.25,-76.95,-1000.19
-19.65,-77.7,-1002.12
-18.15,-78.9,-996.31
-17.7,-77.1,-997.52
-21,-76.35,-1001.64
-21,-77.7,-998.49
-20.7,-77.25,-997.52
-18.45,-76.65,-998.25
-18,-80.7,-999.94
-19.8,-81.75,-998.98
-19.2,-79.5,-998.25
-22.2,-78.9,-998.73
-19.2,-79.5,-1001.15
-20.25,-77.55,-998.49
-19.95,-78.9,-996.56
-21,-78.75,-999.46
-21,-79.2,-991.72
-18.75,-78,-999.7
-16.8,-78.45,-997.28
-19.8,-76.8,-1000.67
-19.8,-79.65,-1000.67
-21,-76.2,-995.83
-19.2,-78.3,-1000.19
-17.1,-78.6,-997.28
-19.65,-77.4,-999.46
-16.95,-79.5,-997.77
-22.65,-79.05,-999.7
-18.6,-79.05,-1001.64
-20.7,-76.95,-997.52
-19.35,-79.2,-1000.67
-20.4,-80.25,-1000.91
-18.6,-79.2,-995.35
-21.15,-79.2,-997.04
-21,-79.2,-1000.43
-18.3,-76.95,-996.8
-17.4,-78.15,-1000.43
-19.5,-77.7,-992.93
-21.45,-77.7,-995.1
-20.4,-78.45,-996.56
-20.7,-79.05,-1000.19
-19.5,-78.15,-998.73
-18.15,-74.85,-997.04
-19.2,-77.25,-1002.12
-19.35,-77.25,-998.73
-19.05,-79.95,-996.31
-20.55,-77.1,-995.59
-19.95,-76.5,-998.49
-18.15,-78.15,-1002.85
-19.05,-80.1,-997.77
-20.55,-75,-995.59
-21.3,-79.2,-999.46
-17.85,-79.05,-996.8
-19.8,-78.15,-999.94
-19.35,-77.4,-997.04
-17.7,-76.65,-998.25
-18.6,-77.4,-995.1
-18.6,-75.3,-999.46
-19.8,-78.75,-996.31
-19.5,-76.35,-1002.12
-21,-77.85,-1001.64
-19.65,-76.35,-995.35
-19.95,-79.5,-999.7
-19.2,-77.55,-999.46
-18.75,-78.15,-996.8
-20.4,-77.55,-995.59
-18.75,-77.1,-998.49
-21.6,-80.4,-998.73
-17.55,-77.85,-996.31
-18.3,-77.1,-999.7
-19.65,-80.85,-1001.15
-19.35,-77.25,-993.65
-16.8,-77.25,-1001.64
-18.45,-79.65,-1001.4
-19.05,-78.75,-1001.15
-21.6,-80.25,-998.98
-20.4,-75.45,-995.83
-16.8,-82.2,-999.7
-20.25,-75.75,-998.73
-17.1,-79.05,-998.73
-17.55,-78.6,-995.83
-19.05,-79.8,-999.94
-18.75,-74.55,-999.7
-21.6,-76.95,-999.94
-21.9,-81,-997.52
-20.4,-75.15,-998.01
-22.65,-76.35,-996.31
-22.2,-76.8,-999.46
-21.6,-78.75,-994.62
-19.05,-77.55,-1001.64
-20.55,-78.6,-1000.91
-20.55,-79.8,-993.65
-19.5,-75.3,-998.73
-18.6,-79.05,-998.25
-17.85,-78.3,-996.8
-19.65,-76.5,-1004.06
-16.95,-76.95,-992.93
