# H2
550.3004,16.3881,-18.4687
42.1988,-370.6801,4.5561
267.4036,101.1169,-27.4795
# H4
270.2052,99.0,-10.9232
-16.9247,99.0,5.6702
43.4749,99.0,-30.2126
# H6
96.0388,-0.9306,-1.9896
-0.7159,-59.3811,-3.9746
21.1022,63.0699,-23.5164
