x1,y1,z1
-37.95,-123.75,-869.75
-35.7,-120.45,-874.59
-36.3,-124.5,-872.65
-37.65,-122.4,-875.8
-37.2,-123,-877.01
-34.05,-121.8,-867.09
-36.9,-122.85,-874.59
-36.45,-122.55,-875.31
-36.15,-123.15,-874.83
-36.15,-121.95,-877.98
-34.5,-120.9,-871.44
-37.2,-120.15,-874.59
-35.85,-122.4,-871.93
-37.05,-123.75,-870.47
-35.4,-121.95,-871.68
-39,-123.3,-874.59
-37.8,-123.15,-874.59
-36.9,-120.75,-867.57
-37.5,-122.25,-870.72
-36.45,-122.85,-873.86
-35.25,-121.2,-871.68
-38.25,-123,-875.56
-37.8,-120.15,-875.07
-35.4,-121.5,-872.89
-36.6,-123.9,-876.28
-36,-120.15,-872.41
-35.85,-124.05,-870.23
-34.8,-119.1,-875.07
-36.15,-122.25,-875.07
-35.25,-124.05,-872.17
-33.9,-119.85,-878.22
-34.5,-124.35,-872.41
-33.45,-124.35,-876.04
-31.8,-124.5,-875.56
-35.85,-124.2,-871.2
-36.15,-120.45,-873.62
-33.45,-123.45,-873.38
-35.25,-122.7,-875.07
-36.3,-120.75,-869.75
-36.45,-121.8,-875.8
-35.85,-119.55,-873.38
-37.95,-120.6,-872.89
-39,-120.9,-873.38
-37.05,-122.7,-866.6
-36.9,-122.85,-870.47
-36.9,-121.65,-873.62
-37.65,-120.15,-870.72
-34.2,-124.05,-874.59
-39.45,-120,-871.44
-38.55,-121.2,-871.2
-39.15,-123.6,-873.38
-34.5,-122.7,-873.86
-36.9,-124.05,-875.07
-35.7,-123,-873.14
-36.75,-120.9,-874.35
-36.15,-123.15,-873.14
-36.3,-118.8,-872.89
-34.35,-122.4,-870.47
-37.5,-124.35,-873.14
-37.95,-123.75,-873.62
-37.8,-124.2,-874.35
-37.8,-122.85,-873.62
-33,-122.4,-872.89
-39.75,-123.75,-874.59
-35.25,-122.85,-874.83
-38.7,-120.45,-873.38
-36.9,-123.15,-872.41
-33.9,-121.5,-875.8
-36.15,-125.55,-876.28
-38.55,-122.1,-873.14
-33.6,-122.85,-873.86
-35.85,-123.6,-874.35
-36.3,-123.15,-873.62
-33.3,-123.6,-875.56
-36.6,-125.4,-876.77
-35.85,-124.95,-872.65
-34.2,-122.4,-875.07
-35.7,-120.3,-868.3
-35.85,-121.65,-876.04
-37.35,-121.35,-872.41
-36.6,-123.3,-871.2
-38.7,-120.6,-873.38
-36,-121.35,-878.22
-32.85,-122.4,-873.14
-35.1,-122.7,-874.1
-34.65,-123.45,-868.05
-36.6,-123,-873.38
-36.75,-124.2,-870.72
-37.95,-122.25,-873.62
-37.05,-121.8,-869.51
-34.65,-122.4,-874.59
-34.65,-120.75,-873.62
-39.45,-119.1,-875.56
-36.9,-122.25,-876.77
-36.75,-122.25,-872.89
-35.85,-125.4,-877.25
-34.35,-120,-873.86
-34.5,-121.95,-877.49
-36.15,-125.55,-870.23
-36.3,-120.9,-873.62
-35.85,-123.15,-873.38
-34.5,-122.55,-872.17
-35.25,-123.6,-872.65
-37.5,-118.5,-876.04
-38.4,-120.9,-876.52
-37.8,-123.3,-876.77
-36.75,-126,-871.44
-37.05,-124.05,-871.93
