x1,y1,z1
-35.7,-278.85,-693.33
-35.55,-275.7,-692.6
-36.75,-274.5,-691.39
-40.35,-275.55,-691.15
-34.65,-276.15,-697.44
-36.3,-277.2,-691.39
-37.95,-277.2,-689.22
-36.15,-277.35,-690.67
-35.25,-279,-692.6
-37.5,-279.75,-690.67
-34.95,-275.85,-688.73
-34.95,-278.25,-694.54
-31.35,-276.15,-693.57
-36.75,-276.9,-690.43
-35.7,-276.75,-690.43
-34.8,-275.1,-693.81
-33.75,-280.05,-695.02
-33.6,-273.6,-690.91
-35.25,-277.95,-690.43
-39.3,-275.7,-688.97
-35.25,-276.15,-695.02
-36.3,-272.7,-692.85
-35.55,-275.55,-692.85
-36,-274.5,-689.46
-34.65,-277.65,-693.81
-36.6,-275.85,-695.27
-33.9,-277.8,-692.12
-34.2,-274.65,-690.18
-34.2,-273.3,-692.6
-36.9,-276.15,-690.18
-34.95,-276.45,-689.94
-36.15,-276.15,-688.49
-34.65,-276.6,-692.85
-34.35,-275.85,-693.09
-37.65,-277.65,-690.18
-36.3,-276.6,-692.6
-38.25,-275.25,-693.57
-36,-274.05,-688.25
-36.45,-275.7,-695.99
-36.3,-276.45,-691.64
-33.3,-276.3,-692.12
-36.3,-276.9,-695.99
-37.35,-277.8,-690.91
-33.45,-275.4,-693.81
-37.95,-275.25,-691.39
-35.4,-277.65,-691.64
-38.25,-278.25,-691.88
-37.05,-273.9,-689.94
-35.7,-276.3,-690.43
-32.55,-277.2,-691.15
-34.8,-277.2,-694.3
-37.35,-276.6,-695.27
-33.45,-279.75,-691.15
-34.8,-276,-693.09
-37.65,-272.85,-697.44
-33.45,-277.95,-692.36
-37.2,-274.95,-689.94
-38.7,-279,-690.43
-37.8,-275.1,-690.91
-37.95,-275.1,-692.85
-35.55,-274.95,-692.85
-34.5,-277.5,-688.01
-34.5,-276.6,-693.33
-34.8,-272.7,-694.3
-33,-276.45,-692.6
-36.6,-276.45,-689.46
-32.85,-276.75,-695.27
-35.1,-277.65,-690.91
-35.7,-275.55,-696.72
-38.1,-274.65,-687.76
-34.05,-278.85,-693.57
-34.35,-276.75,-692.6
-34.2,-274.35,-691.15
-37.05,-274.65,-692.6
-36.75,-276.9,-691.88
-39.45,-274.8,-690.18
-38.55,-273.9,-690.67
-36.15,-274.35,-691.88
-34.05,-273.75,-691.88
