x1,y1,z1
-41.85,-250.95,-754.56
-40.2,-248.55,-746.81
-40.35,-251.1,-745.6
-36.45,-249.75,-742.94
-40.8,-251.25,-744.15
-40.2,-251.1,-743.91
-42,-250.2,-748.51
-42.3,-246.75,-750.68
-43.2,-250.05,-747.3
-42,-249.3,-746.33
-40.05,-250.95,-743.91
-40.05,-247.95,-748.26
-43.35,-250.5,-747.05
-42.75,-249.9,-751.41
-43.8,-247.5,-747.54
-43.65,-250.65,-743.67
-40.2,-249,-743.91
-42.3,-250.35,-746.81
-40.35,-250.5,-744.15
-39.75,-248.85,-746.81
-41.4,-252,-746.81
-43.65,-250.2,-750.68
-39.3,-249.3,-748.26
-43.5,-249.6,-743.42
-43.2,-249.9,-743.91
-40.2,-247.2,-745.12
-40.8,-247.8,-749.23
-41.7,-252.45,-750.2
-40.05,-246.6,-746.33
-41.1,-249.6,-748.02
-42.75,-248.1,-743.67
-41.1,-249.3,-746.09
-40.8,-250.95,-744.88
-38.85,-249.45,-750.68
-42.45,-247.5,-744.15
-38.25,-250.5,-745.36
-41.4,-251.1,-747.54
-40.35,-251.25,-746.57
-43.65,-250.65,-746.09
-41.85,-249.3,-742.46
-39.15,-247.5,-748.51
-40.35,-249.15,-746.57
-42.15,-250.05,-745.6
-40.5,-248.85,-747.54
-37.65,-250.65,-746.33
-41.1,-250.35,-749.47
-43.05,-251.1,-743.42
-42.45,-250.2,-747.54
-42.6,-246.75,-747.54
-40.65,-248.55,-746.09
-42.9,-247.2,-748.02
-42.3,-249.6,-750.68
-41.1,-250.5,-744.63
-39.9,-249.9,-743.42
-42.6,-248.85,-746.57
-42.15,-251.1,-748.75
-40.5,-251.4,-750.44
-37.05,-249.9,-746.09
-39.75,-252,-742.94
-42.45,-249,-744.63
-42.3,-252,-745.12
-36.75,-249.6,-743.42
-39.45,-251.7,-747.3
-37.65,-249.15,-744.63
-40.8,-249.15,-745.12
-39.15,-246.9,-746.57
-41.25,-251.25,-746.33
-43.2,-253.8,-742.21
-38.7,-252.3,-744.63
-41.85,-251.55,-746.33
-42.75,-250.05,-751.17
-41.25,-251.4,-745.6
-39,-250.8,-742.94
-39.6,-250.5,-750.2
-43.05,-249.9,-746.57
-43.05,-249,-744.88
-40.35,-251.1,-745.36
-41.1,-249.9,-742.7
-38.85,-248.7,-746.33
-41.1,-250.8,-747.3
-42.3,-247.2,-746.33
-40.05,-249.9,-742.46
-40.2,-250.8,-749.96
-38.25,-250.05,-744.15
-41.85,-252,-744.39
-42.9,-250.95,-750.44
-42,-248.55,-744.15
-40.05,-249.6,-743.91
-40.2,-248.55,-747.3
-38.4,-249.3,-745.12
-41.7,-248.55,-745.12
-40.65,-249.15,-746.81
-37.95,-247.95,-743.67
-40.2,-251.25,-742.46
-42.9,-249.15,-750.68
-42.9,-246.45,-745.6
-41.25,-251.7,-748.26
-39.3,-248.25,-747.05
-38.1,-248.55,-743.67
-38.55,-252.9,-742.46
-40.8,-248.25,-745.6
-41.25,-252.75,-743.91
-41.4,-249.15,-748.51
-40.05,-251.55,-746.33
-39.75,-249.9,-746.09
-42.45,-250.35,-747.3
-38.7,-248.55,-741.49
-41.55,-247.65,-746.81
-40.95,-250.2,-741
-44.55,-252,-743.91
-43.2,-253.65,-745.6
-42.9,-255.45,-747.05
-38.25,-247.65,-748.75
-40.65,-251.1,-748.75
-41.4,-250.65,-744.88
-40.95,-251.7,-748.99
-42.3,-249.15,-747.78
-39.6,-249.75,-747.05
-39,-253.5,-743.67
-39.75,-249.3,-747.05
-41.25,-247.95,-748.51
-42,-251.25,-746.57
-41.1,-250.2,-752.14
-45.45,-249.6,-742.21
-42.3,-247.65,-747.78
-37.95,-248.25,-745.84
-42.6,-251.1,-747.78
-41.7,-250.8,-749.96
-42,-247.65,-745.84
-43.5,-255.3,-749.72
-41.7,-249.6,-744.63
-39.3,-252,-744.15
-39.6,-250.65,-746.57
-43.5,-246.15,-750.93
-42.6,-250.35,-748.51
-42,-252.45,-748.02
-38.25,-252,-746.81
-40.8,-250.05,-745.6
-41.1,-247.5,-743.91
-42.9,-253.2,-747.54
-42.75,-248.4,-746.57
-42,-253.05,-750.68
-41.4,-249,-746.81
-39,-250.35,-744.15
-39,-249.15,-748.75
-38.25,-253.05,-748.99
-40.35,-252.6,-745.36
-42.45,-249.3,-744.88
-40.65,-247.2,-744.63
-39.9,-249.15,-749.72
-38.85,-249.9,-746.57
-41.4,-248.4,-746.57
-42.6,-245.55,-744.63
-40.5,-247.35,-745.12
-40.2,-250.05,-752.38
-39.15,-249.9,-747.78
-40.5,-250.95,-745.36
-41.25,-247.35,-744.63
-37.95,-252.15,-747.3
-41.25,-248.4,-746.57
-41.7,-247.05,-747.78
-40.8,-252.45,-746.81
-39.45,-250.8,-743.67
-40.5,-253.2,-747.78
-40.8,-252.9,-747.54
-43.8,-248.7,-747.05
-41.25,-250.35,-746.09
-40.2,-248.7,-752.62
-41.1,-251.1,-746.09
-38.25,-250.8,-743.42
-40.5,-249.6,-745.36
-41.85,-250.65,-744.15
-41.1,-249.15,-744.63
-38.85,-251.1,-746.57
-41.55,-249.3,-742.7
-39.75,-248.85,-743.67
-39.6,-250.35,-746.09
-43.2,-252.6,-741.73
-40.95,-250.35,-751.41
-39.75,-250.05,-748.99
-39.6,-249.45,-745.6
-41.1,-250.8,-748.99
-40.2,-252,-744.63
-40.5,-246.9,-749.72
-39.45,-251.1,-744.15
-40.65,-249.75,-743.42
-41.1,-250.65,-741.97
-40.5,-251.55,-747.05
-42,-250.2,-745.6
-38.1,-249.3,-751.65
-41.7,-251.55,-746.57
-40.95,-250.05,-748.51
-43.5,-248.7,-745.12
-37.65,-249.3,-745.12
-40.95,-249.75,-745.36
-43.35,-251.1,-748.75
-38.85,-248.4,-747.3
-40.65,-248.55,-748.02
-40.8,-248.4,-743.91
-43.35,-250.2,-747.78
-39.3,-251.7,-746.81
-40.05,-250.5,-744.39
-40.2,-249.75,-744.15
-40.35,-247.35,-747.78
-41.25,-251.25,-747.3
-40.5,-249.45,-748.99
-40.05,-252.45,-743.67
-41.85,-251.4,-745.12
-40.65,-247.05,-747.05
-40.95,-248.7,-747.05
-40.2,-249.3,-748.99
-40.95,-250.5,-746.09
-41.55,-248.7,-749.72
-40.05,-246.45,-750.93
-43.05,-249.75,-746.81
-40.5,-247.65,-750.68
-42.45,-249.15,-747.78
-42.3,-250.8,-746.33
-38.4,-247.95,-745.84
-38.55,-249.45,-746.33
-39.75,-249.75,-745.36
-43.65,-249,-741.25
-39.9,-253.5,-750.2
-41.25,-250.65,-748.99
-42.45,-250.8,-745.36
-40.8,-251.4,-748.75
-41.7,-250.2,-745.6
-39.45,-249.75,-744.39
-42.15,-249.15,-750.2
-36.6,-250.8,-744.39
-42.6,-252,-744.88
-40.2,-248.7,-748.26
-40.05,-248.7,-749.47
-42.3,-249.3,-741
-41.25,-247.5,-747.78
-38.7,-248.25,-747.54
-42.3,-248.55,-743.67
-40.05,-251.25,-746.09
-41.25,-250.2,-747.3
-42,-251.55,-748.75
-40.5,-249.3,-743.42
-42.9,-250.35,-749.23
-40.8,-247.65,-746.33
-42,-250.65,-747.78
-38.25,-248.7,-750.2
-42.3,-251.4,-745.6
-40.8,-248.85,-745.36
-42.6,-248.7,-746.09
-39.75,-249.75,-744.39
-40.5,-251.85,-741.73
-39,-248.1,-745.6
-40.5,-250.95,-753.35
-37.35,-248.4,-748.26
-41.85,-249.75,-747.54
-40.8,-251.1,-747.78
-38.1,-248.85,-748.02
-40.5,-246.45,-744.63
-40.2,-248.7,-747.78
-39.75,-248.7,-745.36
-41.1,-251.55,-748.75
-40.05,-248.4,-746.09
-39.45,-249.75,-748.02
-44.4,-247.05,-747.3
-39.3,-251.25,-747.54
-36.75,-250.35,-742.94
-40.65,-251.85,-743.42
-41.4,-249.6,-741.73
-38.25,-249.45,-744.39
-39.15,-251.55,-749.23
-40.05,-248.55,-745.6
-40.5,-247.8,-744.39
-38.85,-249.9,-745.84
-38.55,-250.05,-744.39
-41.25,-250.2,-745.12
-40.35,-253.5,-747.78
-37.8,-249.3,-744.15
-38.7,-249.9,-744.63
-40.2,-249.3,-744.63
-40.2,-249.6,-747.54
-44.4,-249.15,-745.12
-39.3,-249.9,-745.12
-39.45,-250.35,-744.88
-45.3,-248.25,-748.75
-39.15,-247.5,-748.51
-39.75,-246.75,-749.23
-41.25,-248.7,-748.99
-40.65,-249.75,-742.7
-42.3,-250.05,-748.26
-46.05,-253.05,-745.12
-38.1,-249.45,-747.54
-38.1,-250.5,-745.36
-42.9,-247.05,-748.26
-43.05,-251.55,-749.47
-40.2,-250.05,-752.62
-38.55,-250.65,-743.91
-36.45,-249.45,-745.6
-41.1,-249.75,-746.57
-39.45,-247.5,-747.3
-39.45,-249,-749.72
-41.85,-252.9,-747.05
-40.2,-250.05,-748.51
-35.4,-250.2,-749.47
-41.25,-250.65,-749.23
-42.3,-250.2,-743.42
-41.1,-252.6,-744.88
-40.2,-249.15,-743.42
-43.35,-249.45,-747.05
-42,-251.4,-749.47
-40.05,-248.85,-744.15
-40.2,-251.1,-743.42
-41.4,-250.65,-746.09
-39.6,-250.95,-748.51
-40.8,-245.85,-745.36
-40.05,-249.9,-746.81
-41.4,-249.3,-750.2
-38.7,-248.4,-750.44
-40.2,-248.7,-745.6
-39.3,-247.2,-747.78
-41.25,-248.85,-750.93
-44.25,-249.6,-746.57
-39,-249.75,-748.51
-42.9,-247.5,-747.05
-40.95,-249.75,-747.54
-39.75,-249.15,-748.99
-44.1,-247.2,-745.84
