x1,y1,z1
-40.65,-214.5,-793.28
-41.7,-216.3,-796.66
-40.2,-214.2,-793.03
-42.75,-215.4,-788.92
-39.15,-214.65,-795.94
-40.35,-216.6,-796.91
-41.4,-217.8,-793.28
-40.8,-214.2,-794
-39.75,-215.4,-794.73
-40.5,-216.3,-794.49
-39.75,-215.4,-794.73
-39.9,-215.4,-793.76
-42.3,-214.35,-795.21
-39.3,-214.8,-793.28
-36.45,-213.3,-792.79
-40.95,-215.25,-793.52
-42.15,-216.6,-793.76
-38.4,-216.45,-794.73
-41.1,-219.15,-794.97
-38.85,-215.85,-793.76
-41.25,-218.25,-796.66
-39.6,-217.2,-792.55
-40.65,-214.35,-794.49
-39.45,-213.45,-792.07
-38.25,-214.2,-793.28
-39.45,-217.95,-798.36
-39.9,-215.7,-792.79
-42.45,-212.7,-791.34
-40.5,-217.5,-791.34
-40.95,-212.85,-792.31
-39.75,-215.85,-792.79
-40.35,-215.55,-798.12
-41.25,-214.05,-796.42
-43.05,-214.35,-794.97
-37.5,-214.65,-792.79
-40.05,-215.85,-795.45
-41.7,-212.25,-794.97
-41.85,-215.1,-792.79
-40.8,-215.55,-796.66
-36.75,-217.2,-791.82
-40.8,-216.45,-793.52
-40.8,-212.25,-793.52
-41.55,-216.45,-795.21
-40.35,-216.9,-792.55
-40.2,-215.7,-796.91
-41.55,-214.2,-791.82
-39.15,-216.45,-794.97
-43.2,-213.6,-791.1
-37.95,-215.4,-794.97
-39.6,-214.2,-793.52
-39.3,-215.25,-797.39
-40.2,-213.6,-791.82
-39.6,-215.4,-791.82
-40.65,-214.65,-792.55
-40.8,-214.35,-796.66
-41.4,-217.5,-794.73
-37.65,-215.4,-796.18
-40.95,-213.3,-793.76
-43.35,-215.7,-793.76
-40.35,-215.25,-795.21
-42,-216.15,-790.86
-35.55,-215.1,-795.7
-37.95,-213.9,-795.45
-39.75,-214.5,-790.37
-40.05,-216.75,-796.18
-43.2,-211.05,-796.42
-37.05,-213.15,-794.73
-39.9,-215.7,-798.84
-41.4,-214.05,-794.97
-38.55,-214.35,-795.7
-43.05,-216.45,-795.45
-38.85,-215.4,-794
-41.25,-214.65,-791.58
-43.35,-217.8,-797.63
-38.4,-214.8,-793.52
-40.8,-216.9,-794.24
-40.8,-213.75,-791.82
-39.75,-213.6,-802.47
-40.95,-215.7,-792.55
-40.2,-214.95,-793.52
-40.65,-214.5,-795.45
-36.75,-215.4,-792.31
-41.7,-213.6,-788.44
-40.2,-218.7,-795.7
-39.15,-213.9,-795.94
-37.95,-215.4,-793.28
-40.2,-214.2,-795.21
-39.75,-214.95,-792.31
-40.8,-215.7,-794.24
-38.55,-216.45,-794.97
-37.8,-213.75,-794.97
-38.85,-214.35,-799.08
-40.8,-215.55,-794.24
-38.85,-213.6,-790.13
-40.5,-216.75,-794.97
-36.15,-213.15,-799.08
-41.85,-214.65,-796.91
-41.85,-216.15,-797.39
-38.25,-214.95,-796.18
-38.7,-216.45,-795.21
-39.15,-214.8,-798.36
-42,-214.65,-793.52
-39,-215.7,-794
-43.35,-214.65,-794.97
-39.6,-215.25,-790.86
-36.15,-216.3,-794.97
-40.05,-214.65,-800.29
-40.5,-213.15,-792.79
-36.9,-217.2,-793.28
-37.65,-213.6,-795.45
-38.7,-215.1,-793.52
-41.1,-211.65,-793.76
-41.7,-215.1,-791.82
-39.9,-213.3,-794.73
-39.75,-214.95,-795.45
-38.4,-213.9,-792.55
-38.25,-213.15,-793.52
-40.5,-215.1,-795.7
-37.5,-213.75,-794.97
-38.25,-214.2,-791.82
-40.5,-217.05,-793.52
-40.2,-215.25,-789.89
-39.3,-214.5,-791.1
-38.1,-215.55,-791.82
-43.95,-214.5,-793.76
-39.9,-212.7,-795.45
-41.7,-214.05,-794.24
-40.2,-213.6,-794.49
-40.5,-217.35,-795.21
-40.05,-214.2,-792.07
-40.65,-215.4,-792.79
-41.1,-215.7,-793.03
-42,-215.55,-793.52
-40.5,-213.45,-793.52
-41.85,-213.15,-794.24
-37.95,-215.55,-789.4
-41.4,-215.1,-793.76
-38.4,-215.1,-796.18
