x1,y1,z1
655.5,-397.05,-3477.3
656.85,-394.95,-3475.85
659.85,-395.4,-3471.01
655.95,-394.05,-3475.36
656.85,-396.9,-3476.57
656.85,-391.35,-3473.18
657.75,-399.15,-3472.7
656.85,-394.2,-3475.12
656.55,-394.5,-3473.91
655.2,-393,-3475.36
658.35,-395.25,-3474.88
654.6,-392.55,-3471.73
658.65,-394.65,-3476.09
655.65,-395.55,-3476.09
653.7,-397.05,-3471.01
657.3,-396.15,-3476.09
658.35,-394.65,-3475.85
656.7,-396.9,-3470.04
656.4,-395.1,-3475.36
653.55,-395.85,-3473.91
655.95,-397.2,-3474.15
657.45,-396.9,-3473.18
654.3,-396.9,-3469.07
657,-393.3,-3478.27
656.85,-395.55,-3475.12
657.3,-392.4,-3477.78
652.8,-392.85,-3477.54
656.85,-395.25,-3472.7
657.15,-394.05,-3477.78
654.9,-397.2,-3472.94
655.95,-394.65,-3472.22
655.5,-396.75,-3469.8
656.25,-395.25,-3476.33
653.85,-395.1,-3474.88
657,-394.2,-3474.64
657.15,-396.15,-3475.12
656.7,-396.3,-3472.94
653.25,-392.85,-3471.49
654.6,-395.85,-3470.28
655.8,-397.65,-3472.22
657,-393.6,-3473.18
654.75,-395.55,-3473.43
657.6,-397.2,-3474.15
656.4,-396.6,-3476.57
656.7,-398.55,-3471.01
659.1,-394.8,-3472.94
657,-397.8,-3470.52
655.05,-396.45,-3473.67
656.55,-398.4,-3471.73
655.65,-395.7,-3469.8
654.75,-394.65,-3475.12
657.15,-394.8,-3475.85
655.5,-395.25,-3475.12
657.75,-394.8,-3473.18
659.7,-397.8,-3473.91
652.5,-394.8,-3476.81
660,-397.35,-3472.22
654,-396.6,-3474.15
660,-397.35,-3475.36
652.95,-396.45,-3475.36
655.95,-394.5,-3474.64
657.75,-395.55,-3473.67
655.65,-395.1,-3471.73
655.35,-395.7,-3472.7
653.85,-396,-3471.25
656.1,-393.9,-3476.09
655.2,-395.7,-3471.73
655.8,-394.65,-3471.01
656.7,-394.95,-3474.15
657.15,-394.05,-3472.22
655.2,-395.55,-3474.64
655.8,-396.45,-3471.01
657.6,-394.5,-3476.57
659.1,-394.5,-3477.54
657,-394.95,-3471.49
653.1,-395.1,-3474.15
656.1,-396,-3470.04
656.4,-393.45,-3479.23
656.1,-393.75,-3474.15
655.35,-396.3,-3472.22
656.55,-393,-3473.43
657,-396.6,-3475.12
658.65,-396.75,-3475.6
660.75,-394.35,-3476.33
657.6,-397.35,-3473.67
656.85,-395.1,-3473.18
658.05,-398.55,-3472.22
655.65,-394.95,-3470.28
655.95,-397.05,-3472.7
655.05,-395.1,-3476.57
654.3,-396.3,-3468.34
656.25,-401.1,-3473.67
654.45,-392.4,-3471.97
656.55,-395.85,-3467.38
656.85,-396.9,-3476.33
656.4,-395.4,-3474.15
659.7,-393.75,-3470.04
653.25,-395.25,-3469.31
656.85,-397.5,-3472.94
658.8,-394.2,-3471.97
