x1,y1,z1
369.45,-362.55,-3546.51
370.35,-360.3,-3546.03
367.5,-360.15,-3551.59
366.3,-360.3,-3542.88
363.75,-359.4,-3542.88
365.85,-361.8,-3549.17
369.3,-360.3,-3547.72
367.95,-361.2,-3542.88
367.95,-361.65,-3548.2
371.7,-360,-3549.9
367.8,-363,-3548.45
369.15,-361.2,-3549.66
368.55,-361.35,-3542.88
370.95,-360.3,-3550.87
372.15,-360.15,-3546.51
368.55,-361.2,-3545.3
369.9,-363,-3549.17
366.75,-360.3,-3548.69
367.35,-361.2,-3542.15
363,-363,-3547.48
371.7,-363,-3546.51
370.05,-361.2,-3549.9
367.5,-363.3,-3548.2
366.75,-360.15,-3546.75
367.95,-364.05,-3543.12
366.3,-361.95,-3544.09
369,-358.35,-3546.03
370.5,-357.75,-3550.87
369.3,-360.15,-3548.45
369.6,-361.65,-3544.57
370.95,-361.05,-3546.75
370.5,-360.6,-3549.41
367.8,-358.2,-3544.57
369.45,-361.35,-3546.27
367.35,-359.7,-3548.69
368.1,-364.05,-3550.87
369.15,-361.2,-3551.35
367.65,-359.25,-3546.51
369.9,-361.2,-3549.9
371.85,-361.5,-3547.48
367.2,-361.35,-3550.14
368.55,-358.5,-3545.78
367.8,-356.55,-3544.57
364.95,-362.55,-3550.14
364.2,-361.8,-3550.38
368.85,-361.2,-3543.12
371.25,-360.75,-3543.61
366,-361.65,-3546.75
369.3,-363.15,-3549.66
367.35,-362.85,-3546.27
369.15,-360.45,-3548.69
371.25,-359.55,-3545.54
368.1,-362.1,-3545.3
366.6,-361.35,-3547.24
367.05,-361.5,-3547.24
366.9,-360.6,-3549.17
370.35,-362.7,-3553.04
370.65,-361.5,-3547.48
366.15,-362.1,-3546.75
365.85,-362.85,-3546.75
369.45,-360.3,-3544.57
368.25,-357.45,-3546.99
370.2,-362.25,-3547.96
368.7,-360.75,-3549.9
369,-358.8,-3545.3
368.85,-363,-3549.9
366.9,-360.75,-3545.3
370.5,-362.55,-3546.99
368.25,-361.35,-3550.87
368.7,-362.1,-3549.17
367.8,-360.9,-3544.09
366.3,-358.5,-3547.48
367.8,-361.2,-3547.24
368.85,-360.15,-3550.62
367.65,-359.25,-3546.03
367.2,-362.85,-3548.2
365.55,-360.3,-3550.87
366.3,-361.95,-3546.51
369.6,-360.45,-3541.91
368.85,-360.6,-3542.4
368.25,-358.35,-3545.3
367.8,-359.55,-3550.38
367.2,-361.8,-3545.06
368.1,-360.15,-3548.93
368.55,-362.7,-3542.4
368.55,-361.95,-3543.36
365.7,-364.2,-3549.41
371.55,-363.45,-3547.48
368.85,-359.7,-3544.33
368.4,-360.15,-3550.62
369.3,-358.95,-3544.33
370.05,-361.65,-3546.51
368.85,-361.8,-3552.56
368.85,-363.15,-3544.33
