x1,y1,z1
163.05,-69.6,6918.78
165.15,-69.9,6915.88
166.95,-69.45,6918.54
165.3,-69.3,6914.91
165.6,-69.15,6917.09
165.75,-71.1,6915.15
166.35,-72.45,6917.57
166.5,-72.6,6917.81
167.25,-68.25,6917.81
164.85,-70.65,6915.15
167.55,-73.35,6912.49
164.55,-69.15,6913.46
167.7,-68.85,6919.51
167.25,-69.45,6918.05
164.25,-68.4,6917.81
165.9,-66.3,6918.3
166.2,-72.3,6910.79
166.8,-70.35,6919.99
162.3,-70.05,6915.15
164.7,-69.75,6914.67
167.1,-69.3,6914.42
165,-67.95,6913.7
166.35,-69.75,6913.94
163.65,-72,6911.28
166.5,-67.35,6918.54
167.4,-68.7,6910.79
163.8,-68.7,6914.42
166.35,-68.85,6917.81
166.05,-70.05,6916.12
169.35,-67.35,6910.07
167.1,-68.4,6913.94
166.65,-67.95,6915.63
166.95,-70.35,6913.21
166.05,-69,6913.7
167.1,-72.45,6911.52
163.35,-68.25,6918.54
164.85,-69.3,6919.99
166.2,-68.4,6914.18
165.75,-68.4,6915.39
165.45,-71.4,6919.51
165.45,-69,6912
164.4,-70.2,6913.94
165.15,-67.8,6913.7
164.7,-70.65,6915.63
166.35,-66.6,6918.78
165.6,-70.35,6918.3
166.05,-68.4,6912
159.6,-66.15,6909.83
165,-67.8,6919.51
166.95,-69.9,6912.25
164.25,-69.3,6913.94
164.55,-66.45,6919.51
166.05,-68.85,6912.49
165.75,-68.25,6916.84
168.75,-69,6916.6
166.5,-67.95,6915.88
165.15,-69.6,6913.21
165,-69.6,6913.21
164.25,-70.5,6918.78
164.4,-70.05,6916.6
167.25,-71.1,6915.63
165,-67.8,6914.42
165.45,-70.05,6915.63
165.9,-69.15,6915.63
165.75,-70.05,6913.46
164.4,-67.5,6923.38
166.2,-69.45,6917.09
165.15,-68.1,6919.99
167.1,-70.8,6916.12
164.7,-66.3,6916.36
168.3,-69.9,6914.42
164.4,-68.85,6920.23
165.3,-66.9,6916.36
167.7,-67.35,6919.51
165,-68.4,6916.84
165.6,-66.75,6917.33
165.75,-69.75,6916.12
166.2,-66.6,6915.15
162.75,-63.3,6917.57
164.55,-70.2,6920.23
167.25,-68.1,6916.12
167.4,-67.8,6916.36
