x1,y1,z1
474.75,-245.1,7228.3
476.55,-241.35,7226.12
470.85,-242.85,7226.36
473.4,-244.2,7228.3
476.25,-241.35,7229.99
472.8,-242.55,7228.54
474.15,-241.5,7228.78
474.75,-241.8,7227.09
473.4,-239.85,7228.54
472.05,-241.05,7225.39
470.4,-241.8,7230.48
475.05,-244.05,7232.65
472.95,-245.85,7226.85
472.8,-244.95,7230.48
473.25,-241.95,7231.44
475.95,-246.6,7228.78
475.05,-243.15,7229.02
473.85,-245.25,7235.32
474.3,-241.8,7229.27
472.65,-241.95,7230.23
473.7,-243,7229.27
474.45,-241.2,7226.12
473.7,-243.3,7234.83
475.65,-241.65,7227.09
473.7,-241.65,7229.27
473.4,-244.65,7227.09
473.55,-242.4,7229.75
475.05,-243.9,7229.51
474.75,-244.35,7227.57
472.5,-240.3,7230.48
470.55,-243.15,7231.69
472.65,-241.05,7230.48
474.75,-243.9,7225.64
473.55,-241.95,7228.54
472.8,-244.8,7230.72
474.45,-244.35,7226.6
472.35,-238.35,7231.93
473.4,-239.4,7232.41
474.3,-243.6,7231.93
475.8,-243,7232.17
474.6,-243.3,7230.23
474.75,-242.55,7229.99
476.4,-240.6,7230.48
475.5,-243,7228.54
473.55,-243.75,7229.51
474.3,-243,7228.54
474.9,-243.15,7233.14
471.6,-244.8,7230.72
473.4,-242.1,7225.39
473.55,-242.1,7230.23
475.5,-242.4,7232.17
471.45,-241.65,7232.17
475.5,-239.4,7228.06
475.5,-242.85,7224.91
473.55,-241.05,7229.02
473.1,-244.2,7229.02
473.1,-242.25,7226.12
472.8,-242.4,7223.7
473.7,-244.2,7232.17
473.1,-244.05,7226.6
472.95,-243,7231.2
475.2,-241.5,7231.2
472.35,-245.1,7223.46
473.4,-242.1,7233.14
473.25,-244.5,7225.39
470.7,-242.55,7225.64
475.5,-244.95,7226.36
472.65,-245.1,7230.48
474.9,-242.85,7227.33
473.25,-241.65,7237.74
474.6,-243.15,7228.06
476.7,-241.95,7229.99
473.85,-243.45,7232.9
475.35,-243.45,7231.69
475.05,-244.35,7230.96
473.1,-241.5,7226.85
474.3,-241.05,7232.65
475.65,-240.9,7227.09
472.65,-242.85,7232.65
476.25,-242.1,7230.96
474.3,-241.35,7229.51
471.75,-243.3,7235.07
