x1,y1,z1
438,-321,6867.72
439.2,-319.95,6865.54
441.9,-320.1,6860.7
437.85,-318.9,6864.09
439.5,-317.85,6866.51
439.95,-320.55,6865.54
439.05,-321.15,6868.44
438.9,-320.25,6867.48
437.85,-321.6,6862.39
440.1,-321.9,6861.91
440.55,-320.55,6866.99
437.7,-319.5,6861.91
438.15,-319.65,6860.46
440.55,-321.6,6867.96
441.3,-320.25,6866.27
438.6,-320.4,6860.94
440.1,-319.8,6866.75
439.05,-321,6866.02
444.45,-319.65,6861.43
439.2,-320.85,6862.39
441.6,-318.45,6869.65
441.9,-321.75,6866.99
441.45,-319.35,6864.81
440.55,-318.9,6868.69
439.65,-320.55,6862.64
442.2,-318.9,6866.51
437.25,-320.1,6860.7
440.25,-318.15,6862.88
439.2,-322.5,6862.15
440.25,-317.4,6867.48
439.5,-319.5,6862.15
438.3,-322.35,6859.01
441.45,-319.65,6860.22
442.35,-321.3,6864.33
441.75,-322.2,6863.36
440.55,-323.1,6864.33
441.75,-319.65,6861.43
439.5,-319.05,6869.41
438.75,-321.9,6865.78
440.1,-321.15,6865.3
439.8,-320.1,6865.54
441.75,-321,6864.33
440.4,-318.6,6864.81
439.65,-320.55,6863.6
441,-320.55,6866.99
440.1,-319.65,6861.67
437.4,-320.1,6865.06
441.15,-318.9,6863.12
438.3,-322.2,6863.85
439.2,-321,6866.02
440.7,-316.2,6866.02
438.3,-317.7,6860.46
438.6,-321.3,6862.88
438,-320.4,6863.85
438.75,-319.8,6866.02
442.35,-318.9,6867.48
441.45,-317.55,6868.44
438.45,-318.3,6865.3
438.75,-318.45,6863.36
437.7,-321.15,6868.2
439.5,-318.75,6862.15
439.65,-320.25,6864.33
440.85,-321.75,6859.49
442.5,-319.5,6861.67
438.45,-320.85,6862.39
436.8,-318.6,6865.78
438.75,-319.8,6866.75
438.45,-319.95,6866.75
441.15,-323.55,6866.27
439.2,-323.25,6868.2
439.2,-320.7,6863.6
442.35,-319.2,6865.06
439.65,-319.8,6862.64
439.65,-317.25,6866.75
443.55,-322.65,6866.02
439.35,-320.4,6866.75
440.85,-320.55,6863.85
437.55,-321.15,6864.09
438.45,-321,6864.33
440.55,-322.8,6865.54
439.35,-318.9,6865.06
438.45,-319.35,6867.48
441.15,-321,6867.48
435.9,-317.55,6862.88
439.65,-319.65,6858.04
440.25,-319.5,6866.51
440.7,-319.65,6868.69
442.05,-319.05,6864.81
439.65,-321.3,6862.39
438.75,-321,6861.67
440.7,-321.6,6865.78
440.7,-319.95,6862.15
439.65,-320.85,6864.57
439.05,-319.2,6864.33
439.65,-321.75,6862.88
440.4,-320.25,6861.43
437.7,-321.15,6859.49
441.3,-317.7,6858.52
439.95,-321.45,6868.2
440.7,-322.35,6860.7
438.9,-321.15,6867.23
439.65,-320.25,6865.06
441.3,-319.05,6862.15
438,-319.95,6861.18
438.3,-319.2,6864.33
439.05,-317.55,6862.88
441.45,-321.15,6865.78
438.6,-321.15,6866.51
439.95,-320.85,6861.18
440.4,-320.85,6861.43
435.75,-320.85,6865.3
439.2,-319.5,6865.54
436.5,-317.1,6866.27
437.25,-320.55,6865.78
439.35,-320.55,6860.94
444,-318.9,6865.06
440.7,-321,6862.39
439.2,-319.2,6862.39
439.95,-316.05,6865.54
438.3,-322.35,6868.44
439.5,-319.2,6868.69
439.05,-319.35,6860.46
440.25,-319.05,6864.33
438.75,-320.85,6864.33
438.6,-317.4,6864.33
439.05,-320.4,6867.23
436.05,-319.95,6866.99
439.35,-318.3,6859.73
434.55,-319.95,6862.88
437.55,-317.1,6863.12
439.5,-317.7,6860.46
440.4,-319.35,6863.6
437.1,-319.95,6865.54
442.05,-321.75,6862.15
440.55,-321.15,6863.6
444.3,-320.1,6863.12
442.05,-319.05,6866.51
441.45,-318.15,6870.38
437.25,-319.5,6860.22
440.1,-321.9,6863.85
443.25,-321,6861.43
437.1,-323.4,6860.22
439.65,-321.3,6863.85
439.8,-321.3,6867.72
439.35,-322.5,6864.09
438.6,-320.4,6866.27
438.15,-319.8,6864.81
437.7,-318.45,6863.6
439.8,-321.9,6862.39
439.2,-319.05,6865.54
439.65,-319.35,6863.6
442.5,-320.4,6863.85
440.55,-322.35,6865.54
439.2,-319.2,6863.85
441.9,-317.7,6863.36
440.55,-319.8,6861.67
441.6,-319.2,6864.81
441.75,-320.1,6862.39
439.5,-319.95,6866.51
439.95,-319.35,6864.57
441.9,-318.15,6863.12
439.2,-320.4,6864.81
439.35,-318.3,6864.81
442.5,-319.65,6863.6
439.95,-318.6,6859.49
441.9,-322.35,6864.33
439.5,-321.75,6864.09
440.1,-321,6874.25
441.3,-320.7,6864.81
441.75,-321.15,6861.43
437.85,-320.25,6865.06
440.4,-317.85,6862.39
437.4,-322.2,6861.91
440.85,-318.6,6862.39
440.1,-323.1,6858.04
439.5,-321.3,6866.27
439.65,-321.15,6864.09
438.75,-318.9,6867.96
439.2,-320.25,6864.09
438.3,-319.8,6867.72
438.15,-317.25,6862.64
437.55,-320.55,6864.33
440.4,-319.35,6861.67
439.8,-322.65,6862.39
437.4,-321,6862.15
438.9,-319.5,6865.3
440.7,-319.8,6860.94
441.75,-320.7,6865.78
436.95,-321.45,6863.6
442.8,-316.05,6864.81
437.4,-316.95,6862.39
443.1,-321.15,6859.01
438.75,-319.8,6861.43
441,-321.6,6865.78
439.8,-320.85,6867.23
440.1,-321.75,6861.18
438.15,-320.25,6862.88
439.8,-319.95,6861.18
440.1,-319.95,6864.81
438.6,-320.85,6861.67
443.25,-320.25,6865.78
442.2,-317.1,6865.06
438.75,-320.7,6859.25
440.55,-321.15,6868.93
439.35,-318.75,6861.91
438.6,-319.95,6865.78
441.9,-317.85,6864.57
439.65,-319.35,6865.3
441,-320.25,6866.51
441.15,-318,6866.75
441.45,-320.1,6865.78
439.35,-320.85,6864.81
438.75,-321.45,6864.09
441.75,-320.85,6865.3
438.75,-321.6,6866.02
437.25,-322.95,6865.06
438.15,-319.95,6865.3
441.3,-322.2,6861.67
440.1,-318.45,6869.65
438.45,-318.3,6868.44
439.95,-321.15,6866.51
441.15,-317.85,6864.81
441.3,-319.95,6865.06
442.95,-319.65,6868.93
437.85,-319.5,6866.27
442.35,-319.8,6859.97
439.8,-318.75,6859.49
440.25,-322.05,6865.78
437.4,-318.75,6863.85
441,-321.9,6861.67
442.95,-319.95,6863.12
437.85,-321.45,6862.15
441.75,-321,6862.15
435.45,-323.1,6862.15
441.3,-323.1,6864.33
441,-321.3,6864.33
440.1,-320.4,6865.06
440.85,-320.1,6861.91
436.5,-319.95,6870.14
438.3,-319.5,6867.48
438.45,-321.9,6864.09
437.4,-320.1,6865.3
442.5,-321,6868.2
441.9,-320.1,6866.75
442.65,-319.35,6867.48
438.75,-322.5,6863.6
441,-320.4,6867.23
439.05,-319.95,6864.09
442.5,-319.65,6866.27
440.1,-319.5,6863.12
439.05,-322.2,6864.09
440.85,-319.8,6859.97
442.05,-318.9,6861.67
443.1,-319.8,6865.54
439.95,-319.8,6864.33
440.25,-319.95,6863.6
442.2,-320.25,6862.39
438.15,-323.7,6861.67
438,-321.3,6866.75
437.85,-319.2,6866.02
441.45,-320.85,6864.81
438.45,-321,6864.81
437.55,-323.55,6862.88
441.45,-323.7,6864.57
