x1,y1,z1
442.35,-419.85,6864.57
444.3,-421.2,6866.99
443.7,-422.4,6861.67
441.45,-418.95,6866.51
445.8,-418.05,6864.09
441.75,-416.7,6861.18
440.7,-420.15,6865.06
443.25,-422.7,6863.36
442.2,-422.25,6860.94
442.35,-419.7,6864.57
442.65,-420.15,6861.67
443.4,-417.3,6861.91
439.95,-417.75,6863.12
441.45,-421.95,6862.39
440.25,-420.3,6861.91
443.1,-418.05,6860.22
439.35,-420.15,6864.81
443.1,-418.95,6867.23
441.6,-421.95,6864.09
441.6,-419.1,6869.41
443.25,-419.1,6866.02
441.45,-418.35,6863.6
443.55,-420.6,6868.69
441.75,-419.25,6865.06
444.3,-419.85,6861.18
442.05,-417.6,6859.73
442.95,-419.55,6864.81
441.3,-420.45,6865.06
443.4,-418.65,6860.7
439.95,-419.4,6866.75
445.05,-421.35,6862.88
440.55,-419.25,6862.64
441.6,-416.25,6865.78
441.3,-419.1,6868.69
441.9,-420.3,6864.57
441.3,-418.65,6861.18
443.25,-418.65,6859.73
440.7,-417.15,6863.36
441.3,-418.5,6861.91
441.75,-417.3,6863.85
442.8,-419.85,6866.75
441.15,-418.35,6864.81
442.35,-417.75,6865.78
444.9,-418.65,6862.39
441.6,-420,6864.81
439.95,-416.7,6865.78
445.8,-421.35,6866.02
438.15,-419.7,6862.39
442.2,-418.05,6863.12
440.7,-416.7,6868.93
441.6,-419.25,6864.81
440.55,-419.7,6863.12
440.85,-420.15,6868.2
441.15,-420.9,6867.72
442.5,-420.15,6865.3
443.1,-418.8,6865.54
440.25,-420.45,6861.67
443.85,-420.45,6863.6
442.05,-420,6863.36
442.05,-424.65,6863.6
444.3,-422.1,6862.88
443.7,-418.5,6867.48
441,-418.2,6865.54
443.7,-418.65,6865.06
442.35,-419.7,6861.18
442.35,-419.4,6861.43
442.95,-418.8,6859.25
441.9,-418.5,6864.81
442.95,-420.15,6862.88
442.95,-419.25,6864.09
443.1,-416.25,6865.54
440.55,-419.1,6863.85
441.9,-420.15,6863.12
447,-419.85,6865.54
443.7,-417.75,6865.54
443.25,-420.75,6859.49
440.1,-420.9,6867.48
441.6,-418.2,6861.91
443.55,-419.4,6859.73
444.3,-418.5,6866.99
440.7,-418.8,6863.6
442.2,-423,6869.17
446.85,-421.8,6866.02
445.05,-420.15,6863.85
440.25,-422.1,6863.36
444.75,-419.7,6862.15
441.6,-417.9,6861.91
443.4,-420.9,6862.88
442.8,-416.85,6866.02
441.45,-418.8,6862.64
443.4,-418.2,6862.88
441.9,-419.25,6869.17
442.5,-417.45,6864.57
440.4,-421.5,6865.3
444.15,-419.7,6863.85
445.5,-417.3,6867.72
442.95,-419.7,6864.57
444,-417.6,6862.15
442.5,-422.1,6860.7
441.75,-416.55,6865.54
442.35,-417.3,6863.6
444.45,-419.7,6862.15
443.7,-419.4,6865.78
441.9,-422.7,6864.57
441.3,-417.3,6862.88
443.1,-420,6867.48
441.75,-417.3,6866.02
442.95,-420.75,6866.51
442.35,-417.9,6868.2
443.85,-416.7,6865.54
441,-416.85,6868.2
444.75,-417,6864.57
444,-416.55,6864.33
441.3,-421.05,6866.51
439.35,-419.55,6861.43
442.05,-417.9,6860.22
446.7,-420.75,6866.75
444.3,-418.5,6862.64
442.65,-418.5,6865.3
443.85,-417,6864.57
442.8,-417.75,6860.46
442.05,-420.75,6864.57
445.95,-421.2,6864.81
443.1,-416.85,6863.12
441,-417.9,6868.2
441.6,-417.45,6866.51
440.55,-420,6866.27
439.65,-420,6866.75
443.1,-417,6863.12
440.25,-419.25,6862.88
442.8,-418.5,6867.72
440.55,-420.15,6867.48
442.8,-421.5,6866.02
440.1,-418.5,6862.64
442.8,-418.65,6865.78
445.65,-419.25,6869.17
443.85,-417.45,6864.81
441.9,-417.15,6867.48
444,-420.9,6863.6
441.3,-420.9,6866.51
440.1,-421.65,6863.85
443.4,-418.05,6866.51
440.1,-421.35,6859.73
442.35,-416.85,6863.85
443.55,-419.85,6863.85
442.2,-416.4,6861.67
440.25,-420.3,6866.02
441.75,-419.25,6868.69
445.2,-417.45,6862.88
442.05,-418.65,6861.91
442.65,-419.55,6860.7
441.6,-415.5,6863.85
441.75,-418.95,6866.02
443.4,-415.65,6863.6
439.2,-419.85,6864.33
443.1,-417.45,6865.06
444.45,-418.65,6863.6
439.35,-417.6,6864.57
442.8,-423.45,6862.39
447.6,-418.65,6860.94
444.15,-421.65,6861.43
439.65,-420,6864.09
441.9,-419.25,6860.46
444.9,-417.9,6863.6
438.75,-418.95,6867.96
439.65,-420.75,6863.36
445.65,-417.75,6861.67
443.55,-420.45,6866.75
442.8,-420,6860.7
441.45,-418.8,6861.18
443.85,-416.4,6863.85
444.15,-418.95,6862.88
443.4,-419.25,6862.64
442.2,-420.45,6863.12
440.85,-422.55,6863.85
442.8,-417.6,6866.99
439.5,-418.2,6862.88
441.75,-417.45,6860.7
443.25,-422.1,6863.36
440.7,-419.4,6864.09
442.95,-419.7,6861.91
441,-417.9,6865.3
440.85,-416.7,6861.91
441.6,-421.8,6863.6
441.15,-417.45,6862.39
441.15,-417.75,6863.12
443.55,-418.95,6858.28
442.5,-419.7,6862.15
442.2,-418.65,6866.27
440.85,-420.15,6861.43
443.55,-418.2,6861.91
441.9,-415.5,6871.11
443.7,-420.3,6864.57
442.95,-419.7,6861.43
441.9,-419.1,6863.6
443.1,-421.05,6861.43
442.05,-418.95,6867.96
441,-419.25,6861.18
443.55,-420.6,6863.36
444.45,-418.2,6866.51
442.35,-420.9,6864.09
442.2,-421.5,6861.67
440.25,-420.3,6862.88
