x1,y1,z1
478.95,-991.8,7006.87
480.15,-992.7,7006.87
478.5,-994.5,7015.34
477.45,-994.2,7008.08
474.6,-992.4,7008.32
476.55,-993,7009.29
479.25,-990.75,7008.8
477.3,-992.7,7004.93
477.9,-993,7010.01
475.95,-995.55,7009.53
480.3,-991.05,7007.35
480.15,-991.8,7005.9
475.5,-987.9,7000.82
475.8,-990.3,7008.8
478.05,-991.5,7003.48
475.8,-992.1,7004.21
480.15,-988.95,7005.17
477.3,-990.75,7011.47
475.95,-990.15,7010.74
476.7,-991.35,7007.59
478.35,-989.85,7006.14
477.45,-991.2,7002.51
479.4,-992.55,7003.96
474.6,-992.1,7009.05
473.4,-991.05,7008.08
478.05,-995.1,7006.38
477.6,-994.8,7005.66
478.2,-991.8,7008.56
475.5,-993.45,7008.8
478.95,-990.6,7006.38
476.25,-988.8,7003.48
475.5,-992.7,7007.59
478.05,-992.7,7006.38
475.95,-992.55,7004.21
476.7,-989.85,7011.71
478.5,-993.3,7012.92
478.65,-994.65,7004.93
478.5,-990.9,7004.45
477,-995.25,7008.56
478.2,-992.1,7007.84
478.65,-992.55,7007.84
480,-991.65,7005.9
478.05,-993.9,7008.8
479.1,-991.35,7006.87
478.95,-991.5,7005.66
477.45,-990.45,7010.01
479.4,-992.7,7009.77
475.8,-993.45,7007.59
479.7,-994.35,7006.38
476.7,-994.35,7014.37
476.55,-990.9,7007.84
481.05,-993.6,7006.87
477.3,-989.25,7006.14
476.85,-991.65,7007.35
478.05,-994.65,7003.72
477.3,-991.95,7009.53
476.7,-990.9,7007.59
479.1,-992.85,7010.01
479.55,-990.15,7009.05
476.85,-993.15,7009.77
477.3,-993.6,7007.35
477.9,-995.55,7007.59
475.35,-992.55,7012.43
475.95,-991.65,7012.19
478.35,-990.6,7005.66
474.9,-994.5,7005.17
478.2,-991.95,7007.59
481.8,-992.25,7006.63
476.55,-991.65,7008.8
476.55,-992.25,7006.14
477.15,-991.35,7008.08
476.85,-994.35,7004.21
479.85,-992.55,7006.87
481.05,-993,7010.74
476.85,-994.8,7013.16
474.9,-992.55,7009.53
477.75,-991.8,7007.84
479.1,-992.85,7009.05
477,-993.6,7008.08
479.4,-992.85,7002.03
477.9,-989.55,7006.63
477.9,-991.5,7007.35
480,-992.55,7010.5
480.45,-993.45,7009.77
477.3,-994.5,7004.45
479.85,-991.8,7003
476.7,-991.65,7011.71
476.55,-994.8,7007.11
477.3,-991.8,7007.35
476.4,-990.75,7009.05
480.3,-990.6,7002.75
478.2,-991.05,7007.84
478.35,-989.85,7006.87
478.95,-993.3,7009.05
477,-993,7004.69
479.7,-994.2,7011.95
478.05,-990.9,7007.59
478.2,-993.6,7009.53
477.45,-992.25,7003.96
481.35,-991.8,7010.26
474.3,-991.95,7014.13
478.95,-991.5,7009.05
477.15,-989.4,7006.87
479.4,-991.8,7012.68
479.7,-991.95,7007.59
475.95,-995.4,7006.87
478.95,-993.9,7008.56
477.3,-991.35,7006.87
480,-993,7004.69
479.7,-989.7,7007.59
479.1,-990.6,7011.71
478.65,-992.4,7008.8
479.85,-988.65,7010.26
475.65,-991.8,7007.35
479.1,-992.25,7005.9
474.9,-992.4,7005.17
478.95,-990.3,7009.29
477.75,-993.45,7010.26
475.05,-992.25,7006.63
478.35,-991.8,7009.29
479.7,-989.55,7005.42
477.9,-992.85,7012.19
479.25,-991.35,7008.08
476.4,-991.95,7008.08
479.85,-992.7,7007.35
477.15,-993.9,7010.01
479.55,-992.7,7006.63
478.35,-991.2,7011.47
477.3,-990.75,7009.77
476.55,-993.45,7008.08
476.1,-990.6,7007.59
477.9,-992.1,7005.17
478.65,-990.45,7007.35
475.8,-991.95,7007.11
477.45,-992.55,7005.9
475.2,-991.95,7010.01
476.7,-990.15,7010.74
475.8,-993.6,7003.96
477.45,-993,7006.14
477.45,-994.35,7004.93
475.2,-992.4,7012.43
478.35,-993.15,7011.95
477.9,-991.95,7013.64
479.1,-989.85,7009.05
478.05,-992.7,7009.53
479.25,-993.6,7009.53
478.65,-991.95,7010.74
477.6,-992.1,7007.11
477,-990.9,7009.29
475.95,-991.5,7009.77
479.1,-994.5,7008.32
476.55,-990.3,7007.11
479.25,-994.05,7013.4
476.55,-993,7009.77
477.15,-992.85,7008.8
478.05,-993.6,7006.63
477.45,-991.2,7010.74
475.2,-994.05,7010.98
477,-991.95,7007.35
478.8,-991.95,7008.32
475.35,-991.5,7010.74
475.35,-993.15,7006.63
476.25,-994.5,7007.35
475.05,-990.45,7009.53
480.3,-991.95,7007.84
476.7,-992.85,7001.06
476.85,-992.85,7005.66
476.7,-993.15,7013.4
477.3,-992.4,7007.35
476.25,-989.85,7009.29
478.2,-992.4,7006.14
476.4,-995.25,7009.05
480,-989.85,7004.93
478.2,-990,7010.74
476.1,-990.45,7004.69
477.45,-993,7010.26
477.15,-991.05,7010.5
477.45,-992.55,7006.14
478.05,-991.5,7011.22
478.95,-992.4,7010.26
475.8,-991.65,7009.05
478.35,-991.2,7008.08
478.8,-989.7,7008.8
480,-991.35,7005.17
478.65,-992.85,7004.21
478.8,-992.25,7007.84
477.6,-992.1,7003.96
477.75,-991.5,7007.35
479.1,-990,7006.38
475.65,-992.55,7007.59
479.55,-992.7,7009.05
478.05,-994.2,7006.38
478.8,-995.4,7011.95
480.45,-990.9,7009.29
477.3,-994.05,7010.5
477.3,-990.6,7006.63
478.5,-991.05,7010.74
479.25,-992.25,7006.63
476.4,-992.1,7009.29
475.95,-991.8,7010.98
478.05,-991.8,7010.26
478.8,-992.1,7005.66
476.4,-994.05,7007.11
478.2,-992.7,6999.12
480,-991.65,7004.45
477.75,-990.9,7005.17
476.55,-993.3,7008.56
478.8,-991.5,7007.35
477.6,-994.35,7003.24
478.5,-994.05,7011.95
476.25,-994.5,7007.35
477,-990.45,7008.32
479.55,-993.45,7011.47
478.5,-992.55,7005.17
478.5,-995.1,7002.75
476.7,-992.25,7004.21
478.35,-992.7,7007.35
478.05,-992.4,7008.32
477.9,-991.65,7010.98
478.8,-994.05,7007.11
478.2,-996,7005.17
475.8,-989.1,7008.56
478.65,-992.1,7010.26
477,-993.3,7004.69
480.75,-993,7008.8
478.65,-989.1,7007.59
480.3,-991.05,7003.72
477.6,-988.95,7005.66
477.3,-992.1,7004.93
478.35,-993.9,7011.22
478.2,-992.25,7007.11
479.4,-992.85,7007.84
476.7,-992.7,7010.98
476.85,-990.15,7013.4
477.3,-990.15,7006.38
478.65,-991.2,7006.63
476.55,-990.75,7009.29
476.85,-991.95,7008.56
477.45,-990.6,7009.53
477.3,-992.7,7009.77
479.7,-991.65,7005.17
477,-991.05,7012.68
478.2,-990.9,7006.87
477.15,-991.05,7006.87
477.75,-994.8,7005.17
475.95,-992.85,7007.84
476.85,-992.1,7007.84
480.45,-991.2,7006.63
476.7,-993.15,7005.9
479.7,-988.2,7006.63
478.65,-992.55,7007.84
478.2,-995.25,7006.14
476.55,-996,7008.32
482.85,-991.05,7005.17
477,-990.3,7009.77
477.9,-993.6,7005.42
480.15,-989.55,7006.87
478.8,-990.9,7011.22
480.6,-989.25,7008.32
476.85,-991.65,7007.84
477.45,-989.4,7011.95
478.8,-989.7,7005.17
478.95,-990.75,7005.66
479.85,-991.05,7003.72
477.3,-987.45,7002.75
477.15,-991.35,7009.29
479.55,-988.65,7011.47
475.5,-991.65,7007.59
476.4,-991.05,7013.16
477.45,-988.95,7006.87
477,-993.6,7004.69
478.05,-993.9,7010.26
481.05,-991.05,7007.59
476.85,-991.2,7003
480.3,-992.55,7011.22
478.2,-991.35,7009.53
474.9,-990.75,7007.35
478.65,-991.35,7006.38
479.4,-992.25,7009.29
478.95,-991.8,7006.87
477.6,-991.2,7007.59
478.35,-991.5,7006.87
475.35,-993.3,7006.63
478.2,-992.1,7009.77
477.9,-990,7007.59
479.85,-991.8,7009.05
480.45,-991.95,7004.21
478.95,-992.4,7009.77
477.75,-992.4,7009.29
478.2,-993.6,7003.48
477.3,-990.3,7007.11
476.85,-991.2,7004.69
477.3,-992.55,7007.59
479.55,-991.2,7008.8
478.05,-992.55,7011.22
477,-991.2,7007.59
475.2,-994.8,7012.68
477.15,-990.45,7013.16
479.85,-991.65,7006.14
476.7,-990.15,7002.75
480.3,-991.35,7009.05
479.85,-994.65,7007.11
478.8,-990.3,7011.22
476.1,-990.3,7006.63
477.15,-991.35,7008.32
478.35,-991.35,7008.8
478.35,-992.1,7005.17
,-992.0389251,
