x1,y1,z1
-55.35,-245.7,-2816.4
-69.9,-247.8,-2834.55
-71.55,-236.1,-2834.55
-68.7,-247.2,-2829.22
-58.95,-241.5,-2821.48
-61.5,-241.65,-2829.95
-61.8,-237,-2817.61
-61.5,-247.5,-2809.62
-58.35,-231.75,-2820.51
-66,-236.1,-2807.68
-71.55,-244.05,-2814.46
-64.5,-241.05,-2823.41
-59.55,-244.2,-2820.75
-59.55,-237.45,-2809.38
-75,-239.1,-2830.43
-75.9,-249.75,-2831.64
-70.8,-239.85,-2831.88
-58.95,-247.35,-2843.98
-57.75,-237.9,-2824.87
-64.8,-234.6,-2818.57
-61.95,-241.95,-2824.62
-67.65,-237,-2818.09
-65.4,-245.55,-2823.66
-70.8,-242.7,-2809.38
-49.8,-245.55,-2815.19
-70.95,-240.15,-2821.24
-61.65,-239.85,-2822.69
-66.6,-236.25,-2814.94
-60.15,-247.65,-2812.52
-65.25,-248.25,-2832.13
-64.5,-243.45,-2817.61
-63.3,-239.1,-2813.49
-68.1,-236.1,-2819.06
-64.8,-241.35,-2820.99
-69.45,-233.1,-2802.12
-62.55,-241.5,-2831.16
-72.9,-230.1,-2819.78
-69,-244.05,-2819.3
-74.4,-239.1,-2812.04
-74.25,-239.4,-2817.85
-72.3,-249.45,-2820.51
-73.5,-233.4,-2816.4
-63.45,-238.05,-2817.61
-69.75,-244.5,-2821.48
-53.55,-243,-2822.2
-68.55,-241.95,-2821.48
-62.4,-240.15,-2825.59
-68.7,-238.05,-2810.59
-64.2,-246.15,-2821.24
-56.1,-249.45,-2829.95
-71.85,-240,-2830.43
-67.05,-249.3,-2824.62
-63.15,-236.85,-2812.52
-64.95,-235.2,-2812.52
-62.4,-241.5,-2818.82
-68.1,-234.15,-2814.46
-60.9,-240.3,-2823.41
-57.3,-247.35,-2809.86
-64.05,-225,-2809.38
-76.35,-242.85,-2823.9
-64.2,-236.55,-2819.3
-66.75,-237,-2824.38
-61.8,-239.85,-2817.61
-70.5,-237.45,-2824.62
-64.8,-242.55,-2828.01
-72.15,-239.55,-2820.99
-61.35,-239.4,-2825.11
-71.7,-235.05,-2816.15
-68.55,-237.9,-2820.99
-55.35,-231.15,-2816.64
-60.9,-241.65,-2819.78
-69.15,-240.15,-2815.67
-58.2,-243.3,-2837.69
-71.25,-237.6,-2814.94
-71.1,-241.65,-2820.75
-76.35,-236.1,-2815.91
-61.5,-242.4,-2819.54
-70.2,-247.5,-2818.33
-70.05,-240.45,-2821.96
-68.4,-234.15,-2834.79
-56.25,-240.75,-2826.8
-64.95,-242.7,-2817.61
-62.4,-247.35,-2822.45
-64.05,-243,-2801.63
-64.8,-248.7,-2817.85
-71.4,-238.05,-2831.88
-74.25,-242.85,-2814.94
-59.25,-239.1,-2811.07
-59.85,-236.1,-2816.4
-58.2,-248.1,-2808.89
-65.1,-247.95,-2830.19
-63.6,-237.6,-2822.93
-71.4,-234.75,-2815.67
-70.2,-244.35,-2820.99
-71.7,-242.4,-2819.3
-70.2,-235.8,-2815.67
-71.4,-247.8,-2817.36
-68.7,-245.55,-2818.82
-61.35,-224.7,-2820.75
-65.55,-238.65,-2820.27
-67.2,-241.2,-2822.45
-64.5,-234.3,-2818.82
-61.5,-238.65,-2821.24
-61.05,-247.05,-2826.8
-70.35,-239.25,-2814.94
-73.95,-243,-2808.65
-60,-238.65,-2817.85
-66.9,-234.6,-2824.87
-63.75,-234.15,-2826.56
-64.8,-243.15,-2818.57
-56.7,-245.4,-2826.8
-70.05,-237.3,-2822.69
-62.85,-235.8,-2819.06
-62.55,-227.25,-2819.78
-61.65,-240.6,-2814.22
-58.05,-239.55,-2826.08
-61.2,-236.7,-2834.55
-71.4,-239.4,-2827.29
-69,-237.15,-2817.12
-69.9,-235.65,-2817.36
-60.75,-236.1,-2818.82
-63.3,-252,-2819.3
-63.9,-241.5,-2809.14
-72.75,-234.75,-2816.64
-65.85,-230.85,-2825.83
-64.95,-251.55,-2818.09
-57.9,-235.05,-2813.49
-64.8,-233.1,-2815.19
-62.4,-244.95,-2816.15
-61.35,-249,-2835.51
-65.7,-242.25,-2817.85
-54.45,-239.85,-2822.93
-54.75,-229.05,-2810.59
-69.15,-247.5,-2828.5
-64.05,-233.7,-2835.51
-65.25,-233.55,-2821.72
-61.5,-242.1,-2831.4
-74.4,-241.35,-2805.26
-61.5,-244.8,-2820.51
-67.5,-236.1,-2815.91
-73.8,-247.95,-2826.56
-61.65,-240.75,-2816.4
-61.65,-236.55,-2814.7
-62.1,-232.95,-2826.8
-63.9,-243.3,-2816.4
-68.85,-240.75,-2811.8
-62.55,-241.65,-2824.62
-62.85,-241.8,-2813.01
-57.45,-242.7,-2821.24
-69.9,-241.95,-2819.06
-66.75,-236.85,-2821.24
-60.15,-251.7,-2804.54
-62.55,-234.45,-2805.51
-66.15,-243.9,-2815.43
-65.1,-241.2,-2819.78
-62.55,-235.95,-2820.27
-63.6,-235.5,-2831.88
-72.75,-234,-2826.56
-69.45,-235.35,-2818.09
-66,-245.4,-2824.14
-63.9,-232.95,-2822.45
-63.75,-231,-2828.01
-64.5,-248.4,-2815.91
-64.5,-228.6,-2822.69
-62.7,-228.9,-2812.77
-63.45,-245.7,-2816.15
-56.4,-237.9,-2818.33
-66.3,-238.5,-2825.35
-78,-238.65,-2833.34
-63.45,-239.4,-2807.2
-69.45,-237.6,-2818.33
-69.75,-247.65,-2832.37
-64.2,-238.35,-2824.14
-58.95,-247.05,-2816.88
-60.45,-239.85,-2815.43
-75.6,-237.9,-2809.38
-70.05,-239.7,-2828.74
-71.1,-250.35,-2831.64
-65.4,-237.15,-2825.35
-64.8,-238.05,-2834.3
-61.8,-232.8,-2820.03
-68.1,-243.3,-2822.69
-65.25,-246.75,-2817.36
-72.15,-238.8,-2807.2
-62.7,-233.7,-2833.34
-63.6,-237,-2812.77
-67.05,-231.3,-2813.25
-66.45,-240,-2824.87
-68.25,-241.35,-2833.34
-65.4,-244.05,-2817.12
-70.8,-236.7,-2823.9
-63.3,-239.85,-2820.51
-70.05,-248.7,-2814.94
-58.05,-232.95,-2806.72
-63.6,-243.3,-2821.72
-61.35,-240.6,-2820.75
-66.9,-238.95,-2832.37
-69.75,-237.15,-2820.75
-64.05,-244.65,-2808.89
-66.45,-231.6,-2825.59
-67.8,-228.6,-2818.82
-72.6,-248.85,-2804.78
-64.5,-245.85,-2829.95
-64.8,-232.5,-2819.54
-58.8,-238.05,-2814.22
-66.15,-242.1,-2806.23
-57.75,-238.95,-2825.35
-66.15,-238.05,-2823.41
-68.85,-238.05,-2833.09
-74.1,-238.8,-2822.69
-53.25,-240.3,-2818.57
-71.1,-242.85,-2826.56
-66.9,-228.9,-2837.45
-66.9,-243.15,-2806.23
-60.9,-245.4,-2814.94
-56.7,-237.9,-2809.38
-64.95,-241.05,-2825.11
-66.45,-241.8,-2814.94
-63.9,-244.2,-2811.56
-70.2,-241.2,-2805.99
-63.75,-244.5,-2831.16
-68.55,-235.35,-2814.22
-61.65,-233.55,-2816.4
-63,-224.4,-2824.14
-67.95,-231.3,-2835.51
-58.05,-234.6,-2811.8
-69.3,-243.3,-2822.45
-69.75,-246.6,-2816.15
-61.35,-243.45,-2816.15
-68.1,-247.95,-2817.12
-61.05,-237.3,-2835.27
-61.65,-244.35,-2818.09
-65.7,-239.1,-2836
-67.5,-234.6,-2811.31
-70.35,-247.5,-2823.41
-62.7,-240.9,-2820.99
-61.95,-233.25,-2818.09
-59.7,-245.7,-2829.95
-60.15,-244.5,-2807.2
-59.7,-239.1,-2815.67
-59.25,-242.55,-2820.51
-64.95,-243.75,-2823.66
-61.35,-242.85,-2832.13
-64.65,-237.9,-2812.28
-58.8,-245.55,-2823.17
-60.3,-241.8,-2812.52
-59.1,-237.75,-2800.67
-69.45,-237.15,-2813.49
-65.25,-244.2,-2816.15
-69.45,-239.55,-2836.24
-66.3,-234.15,-2819.06
-63.6,-243.45,-2815.91
-60.15,-244.05,-2821.48
-66.45,-238.65,-2832.13
-58.35,-240.15,-2832.61
-78.9,-232.2,-2826.8
-68.1,-245.7,-2833.09
-59.25,-246.3,-2822.2
-66.3,-234.6,-2824.38
-62.55,-248.4,-2820.75
-67.05,-243.15,-2817.12
-64.5,-229.5,-2811.56
-73.65,-231.9,-2817.12
-68.4,-247.05,-2833.34
-62.7,-240.15,-2820.03
-58.5,-233.55,-2831.88
-62.25,-240,-2798.49
