x1,y1,z1
-59.4,-237.6,-2805.75
-59.25,-234.15,-2804.78
-47.4,-233.7,-2807.68
-54.15,-231.6,-2807.44
-49.65,-244.8,-2807.2
-58.95,-245.1,-2816.88
-51.3,-234.45,-2821.72
-63.3,-236.4,-2798.25
-60.3,-232.5,-2802.36
-63.15,-233.25,-2806.23
-55.95,-229.5,-2803.81
-56.85,-245.7,-2794.86
-57.15,-234.6,-2798.25
-66,-242.7,-2791.23
-55.2,-243,-2817.61
-64.65,-237.3,-2809.62
-60.3,-247.2,-2802.12
-58.95,-240.45,-2798.97
-50.1,-234.3,-2797.04
-60.3,-239.85,-2820.03
-56.7,-233.7,-2813.01
-54.3,-239.85,-2813.73
-61.2,-235.8,-2813.49
-60.15,-246.75,-2807.93
-53.4,-242.1,-2823.9
-54.6,-235.5,-2800.67
-60.9,-237.9,-2812.28
-59.1,-238.35,-2797.04
-57.75,-227.85,-2805.75
-53.1,-238.8,-2811.56
-53.85,-243.3,-2802.6
-60.6,-234.75,-2797.52
-66.45,-234.75,-2809.14
-54.9,-240,-2801.39
-57.9,-237,-2811.56
-60.75,-243,-2806.96
-59.7,-233.85,-2806.96
-57.45,-231.75,-2802.6
-51.15,-230.55,-2812.04
-63.15,-233.55,-2815.43
-55.5,-243.6,-2816.4
-55.8,-229.5,-2805.99
-61.35,-250.8,-2794.86
-62.4,-237.15,-2820.27
-53.25,-234,-2797.52
-59.1,-236.4,-2823.41
-65.85,-243.6,-2805.02
-57.6,-239.7,-2809.86
-53.7,-237,-2810.1
-63,-237,-2809.38
-64.2,-224.7,-2797.28
-62.1,-235.05,-2805.99
-61.2,-243.15,-2814.7
-52.65,-240.3,-2816.88
-61.95,-235.05,-2804.05
-54.75,-235.95,-2810.83
-58.95,-232.65,-2811.56
-54.15,-237.6,-2816.88
-63.15,-237,-2801.88
-65.4,-232.8,-2812.52
-66.45,-243.9,-2805.02
-67.5,-238.05,-2801.63
-65.4,-240.9,-2812.52
-60.3,-231.6,-2812.28
-60.9,-238.35,-2803.33
-56.4,-239.7,-2804.54
-60.3,-229.35,-2819.78
-67.95,-235.35,-2803.81
-59.7,-242.55,-2810.83
-52.35,-239.25,-2807.2
-65.85,-245.4,-2799.46
-64.05,-238.05,-2799.21
-62.4,-236.55,-2804.05
-57.45,-236.4,-2795.1
-63.6,-236.55,-2806.23
-64.5,-234.3,-2812.77
-55.95,-233.25,-2801.63
-63.9,-237.15,-2812.77
-61.95,-230.7,-2804.54
-62.7,-236.4,-2787.6
-58.2,-239.25,-2802.12
-54.6,-235.95,-2794.62
-64.5,-238.05,-2807.93
-54.45,-227.4,-2815.91
-62.55,-236.25,-2804.54
-60.15,-240.9,-2809.14
-63.6,-243.6,-2798.73
-71.25,-232.95,-2794.86
-60,-232.95,-2811.8
-50.7,-240.45,-2813.49
-60.9,-233.25,-2808.17
-62.1,-229.95,-2818.82
-67.2,-231.3,-2801.63
-58.5,-237.9,-2808.17
-63.9,-238.05,-2811.8
-54.45,-236.4,-2800.42
-68.25,-234.3,-2794.37
-62.7,-234.9,-2812.52
-59.1,-235.35,-2802.36
-62.55,-244.5,-2794.86
-54,-240,-2807.44
-56.25,-230.25,-2800.42
-64.2,-233.25,-2804.78
-66,-235.2,-2812.04
-54.9,-240.15,-2807.93
-63.6,-246.6,-2804.05
-58.5,-229.65,-2804.05
-59.7,-241.35,-2810.1
-59.85,-238.8,-2809.14
-49.5,-245.55,-2818.57
-67.2,-236.85,-2813.25
-63,-234.9,-2803.81
-56.55,-235.5,-2809.86
-63.15,-241.05,-2792.2
-60.9,-240.9,-2805.51
-62.25,-235.8,-2804.05
-58.05,-233.1,-2804.54
-61.8,-228,-2816.15
-53.4,-229.35,-2815.91
-61.95,-229.8,-2807.44
-51.45,-247.2,-2801.88
-65.25,-230.25,-2798.49
-59.25,-231.6,-2793.16
-48.3,-232.05,-2794.62
-50.7,-237.15,-2793.89
-60.75,-227.4,-2798.25
