x1,y1,z1
-17.4,-158.1,-3010.24
-21.9,-152.1,-2990.64
-9.3,-145.2,-3001.28
-9,-152.25,-2990.64
-17.7,-146.25,-3007.09
-15.75,-151.65,-3020.4
-16.05,-152.55,-3000.32
-14.4,-153,-3007.33
-10.8,-148.65,-3016.53
-16.8,-155.7,-2997.17
-22.5,-149.85,-3002.49
-9.45,-146.25,-2995.96
-16.8,-152.1,-2999.59
-14.4,-154.65,-3016.29
-18.6,-150.15,-3015.32
-9.15,-148.8,-3006.61
-13.2,-145.35,-3003.22
-16.95,-151.2,-3005.88
-11.7,-156.3,-3007.09
-16.05,-153.3,-2996.44
-18,-142.8,-3009.51
-10.8,-156.3,-3022.34
-16.2,-149.4,-3010
-8.55,-163.2,-3015.08
-7.8,-151.2,-3021.61
-17.1,-151.8,-2995.48
-17.85,-156.45,-3024.03
-4.2,-148.65,-2998.86
-14.55,-149.25,-3003.22
-20.1,-163.5,-3012.66
-20.4,-160.35,-3006.12
-18.9,-145.65,-2992.33
-13.8,-159.6,-3006.85
-4.95,-165.6,-3010.96
-21.75,-154.95,-3006.61
-12.6,-149.7,-3007.09
-5.55,-150,-3016.05
-13.8,-155.1,-3013.87
-16.95,-151.8,-3008.79
-22.95,-151.2,-3008.3
-4.8,-154.95,-3015.08
-17.4,-144.6,-2994.75
-8.85,-145.65,-3002.25
-8.55,-156.15,-2998.62
-13.35,-154.35,-3014.35
-16.65,-146.25,-3009.51
-11.85,-148.35,-3009.27
-15.15,-157.8,-3012.42
-6.9,-155.55,-2993.3
-19.8,-150.15,-3015.8
-24.6,-156.15,-3011.45
-9,-162.9,-3008.3
-14.25,-147.3,-3015.8
-9.15,-153.6,-3021.37
-12.6,-152.7,-3002.01
-14.7,-137.25,-3013.63
-19.95,-162.3,-3012.42
-11.1,-154.05,-2995.48
-6.15,-154.8,-2998.38
-11.85,-153.75,-3000.56
-19.95,-154.5,-3006.37
-15,-148.5,-3010.72
-6.9,-153.45,-3003.22
-11.4,-154.65,-3003.95
-18.6,-151.5,-3008.06
-17.4,-155.55,-2999.11
-15.75,-152.55,-2994.99
-3.45,-154.35,-3010.72
-17.85,-158.4,-2997.41
-18,-157.05,-3008.79
-15.75,-154.65,-3011.45
-14.25,-148.2,-2992.33
-18.45,-149.85,-3016.05
-10.05,-156.3,-3012.66
-13.65,-158.4,-3012.9
-13.05,-145.05,-3014.11
-20.1,-158.55,-3013.63
-14.25,-157.65,-3019.92
-5.55,-174.45,-3000.56
-12.45,-155.25,-3008.06
-5.55,-152.7,-2997.65
-15.9,-157.2,-3007.33
-14.1,-151.05,-3002.49
-4.8,-161.25,-2996.93
-19.95,-154.8,-3021.13
-10.5,-159.3,-3012.42
-20.55,-157.8,-3003.46
-3.6,-161.1,-3001.04
-7.5,-151.5,-3006.37
-21.9,-158.1,-3014.84
-13.95,-159.6,-3006.12
-21.9,-171.15,-2999.59
-15.3,-155.85,-3002.98
-6.9,-159.15,-3017.5
-17.4,-159.3,-2981.68
-15.6,-158.55,-3008.3
-15.9,-163.05,-2996.2
-26.85,-163.65,-3014.84
-10.5,-149.55,-3010.96
-21.45,-163.2,-3012.17
-6.6,-163.95,-3022.58
-6.9,-157.95,-3008.54
-17.7,-153.6,-3010.24
-13.2,-148.65,-3015.56
-19.65,-160.8,-3017.98
-21.45,-153.15,-3013.87
-13.95,-157.8,-3020.16
-15,-150.3,-2996.44
-16.2,-152.7,-3007.09
-7.2,-157.65,-3004.67
-18.15,-152.1,-3011.21
-15,-151.05,-3001.77
-7.8,-154.8,-3007.09
-10.2,-160.5,-3012.42
-9.15,-152.25,-3013.38
-13.35,-154.35,-3003.7
-20.1,-159,-3014.59
-13.35,-157.35,-3002.98
-15.3,-157.35,-2990.15
-9.45,-156.9,-3010
-9.9,-153.15,-3010.72
-2.55,-149.25,-3021.37
-16.05,-142.95,-3001.28
-4.05,-148.95,-3002.74
-16.35,-144.6,-3009.75
-6.15,-155.25,-3003.22
-10.35,-152.4,-3009.51
-20.4,-152.85,-3002.25
-15.15,-150.3,-3014.84
-20.7,-159.6,-3007.09
-12.15,-150.9,-3007.09
-14.1,-151.05,-3003.7
-11.55,-158.4,-3011.93
-12.15,-159,-3000.8
-13.2,-158.4,-3001.53
-13.05,-159.75,-3017.98
-16.5,-165.3,-3002.74
-15.9,-154.8,-3008.06
-8.4,-150.75,-3003.7
-7.95,-147.6,-2993.78
-10.65,-153.3,-3018.71
-20.1,-155.1,-3012.42
-11.25,-153.9,-3007.09
-6.6,-160.95,-3003.7
-6.9,-151.5,-3012.66
-19.2,-164.55,-3011.93
-13.8,-159.45,-2998.86
-22.05,-151.95,-2980.71
-28.05,-171.9,-2992.33
-15,-164.25,-3013.38
-10.95,-157.95,-2989.18
-12.3,-162.15,-3012.66
-10.65,-151.5,-3006.61
-14.55,-157.65,-2993.3
-17.25,-163.8,-2985.31
-12.15,-158.25,-3013.14
-22.35,-151.2,-3005.16
-16.35,-159.75,-3008.79
-16.35,-159.75,-2997.65
-17.85,-153.75,-3000.56
-18.6,-152.4,-3007.09
-15.6,-158.55,-2999.83
-19.5,-164.7,-3001.77
-15.15,-157.2,-3008.3
-13.65,-144.6,-3008.79
-14.7,-149.25,-3004.43
-14.1,-149.85,-3012.17
-23.85,-166.5,-3005.88
-6.6,-158.55,-3012.66
