x1,y1,z1
-267.15,-62.25,-3147.69
-261.9,-73.8,-3159.31
-262.05,-70.35,-3152.29
-267.75,-67.35,-3136.08
-272.7,-68.1,-3144.31
-265.65,-70.65,-3147.45
-260.25,-73.05,-3122.53
-258.3,-75.6,-3135.84
-271.65,-74.55,-3133.9
-266.25,-67.05,-3139.95
-267.15,-67.8,-3138.5
-268.95,-75,-3134.38
-261.45,-72.3,-3150.6
-263.85,-66,-3146.97
-270.45,-73.8,-3140.92
-276.15,-73.95,-3138.26
-264.9,-76.95,-3148.9
-264.45,-75.9,-3138.98
-274.5,-74.25,-3143.58
-265.65,-78.6,-3144.31
-267.6,-69,-3147.94
-267.3,-79.95,-3143.82
-268.05,-75.9,-3150.84
-258.9,-80.55,-3153.02
-275.7,-75,-3144.79
-261.3,-75,-3135.35
-266.7,-62.25,-3141.89
-273.9,-72.9,-3135.35
-273.9,-72.75,-3139.71
-259.5,-78.45,-3143.1
-262.65,-66,-3143.82
-262.95,-77.25,-3131
-273.9,-72.15,-3136.56
-268.05,-77.1,-3143.82
-267.15,-82.8,-3141.4
-256.05,-66,-3144.06
-256.95,-67.65,-3122.28
-274.05,-69.45,-3138.26
-264.6,-74.4,-3144.31
-260.85,-72.45,-3147.45
-268.8,-75.45,-3144.06
-276.45,-79.2,-3153.5
-280.8,-71.85,-3152.29
-278.7,-75.75,-3155.68
-281.1,-79.5,-3145.03
-270.6,-65.1,-3141.16
-273.15,-67.95,-3138.74
-280.95,-70.8,-3158.1
-283.65,-64.95,-3132.69
-296.1,-69.3,-3154.95
-274.65,-72.75,-3142.61
-281.55,-70.65,-3156.16
-280.05,-69.9,-3161.49
-281.85,-70.95,-3135.11
-283.5,-81.15,-3147.94
-270,-66.15,-3148.9
-284.1,-70.2,-3131
-273.3,-69.6,-3147.21
-271.2,-75.15,-3144.31
-279.15,-72,-3155.92
-278.7,-71.55,-3146.48
-290.4,-64.65,-3142.85
-292.2,-60.3,-3158.58
-285.45,-69.75,-3142.61
-277.5,-78,-3150.11
-281.25,-63.6,-3142.85
-278.4,-74.55,-3145.27
-281.55,-72.15,-3146.48
-279.9,-69.3,-3154.47
-274.65,-74.4,-3148.18
-278.7,-73.35,-3141.16
-279.6,-79.65,-3160.28
-285.9,-64.05,-3141.16
-273.75,-77.4,-3150.6
-288.45,-79.35,-3137.29
-275.55,-70.35,-3144.06
-281.55,-79.8,-3140.19
-278.25,-68.55,-3155.44
-282.75,-66.75,-3146
-288.6,-79.5,-3145.52
-268.35,-77.4,-3153.26
-284.85,-67.5,-3157.13
-281.1,-75.9,-3158.34
-279.15,-75.9,-3122.28
-282.45,-62.25,-3148.42
-285.45,-76.5,-3141.16
-282.75,-78.45,-3151.57
-288.75,-66.6,-3146.48
-278.4,-66.15,-3137.53
-276.3,-71.4,-3150.6
-276.75,-74.4,-3156.41
-278.4,-75,-3143.1
-284.25,-80.7,-3157.62
-282.3,-65.7,-3142.13
-282.9,-70.8,-3155.2
-280.35,-62.7,-3146.48
-276.75,-77.4,-3141.16
-286.05,-74.55,-3144.55
-283.65,-71.55,-3150.6
-288.9,-74.1,-3160.04
-279.75,-87.9,-3152.78
-280.95,-75.45,-3138.74
-276,-78.3,-3135.11
-275.25,-73.05,-3157.13
-287.25,-73.95,-3142.13
-278.85,-75.9,-3145.27
-285,-62.7,-3157.13
-280.5,-67.8,-3139.71
-283.2,-70.65,-3152.53
-279.6,-72.15,-3153.99
-276.75,-67.8,-3147.94
-273.15,-78.3,-3153.99
-270.15,-68.7,-3151.81
-270.45,-70.2,-3142.13
-274.2,-73.2,-3160.04
-280.35,-70.35,-3155.2
-281.1,-63.9,-3146.73
-283.35,-80.4,-3137.53
-278.1,-70.35,-3149.15
-275.85,-67.05,-3147.21
-285,-65.55,-3144.06
-287.1,-63.15,-3158.58
-280.8,-77.55,-3146.48
-266.25,-75.75,-3164.88
-284.85,-71.7,-3152.53
-265.8,-64.5,-3149.87
-284.25,-67.35,-3163.18
-272.85,-72.15,-3162.46
-277.05,-75.9,-3144.55
-277.65,-72.9,-3155.92
-282.15,-69.75,-3146.73
-273.6,-72,-3160.04
-281.1,-59.1,-3156.41
-285.3,-70.05,-3147.69
-275.85,-65.4,-3159.31
-285.9,-72.6,-3149.87
-273.75,-72,-3136.08
