x1,y1,z1
31.2,-157.65,-2606.82
34.95,-154.5,-2613.84
35.4,-148.65,-2613.12
23.25,-150.3,-2600.29
20.7,-160.2,-2610.21
27,-158.55,-2613.6
33.3,-158.4,-2622.07
21.15,-166.95,-2627.15
33.3,-156.6,-2622.07
31.05,-162.9,-2613.36
18,-159.45,-2606.58
21.3,-151.35,-2623.76
38.85,-150.6,-2601.02
25.65,-160.35,-2611.66
27.75,-155.85,-2592.55
35.25,-151.95,-2618.44
39.75,-152.55,-2611.91
24.15,-154.65,-2611.91
32.7,-151.35,-2611.91
28.05,-148.05,-2621.59
30.15,-142.2,-2612.87
23.4,-158.25,-2604.65
33.3,-160.65,-2612.39
24.3,-160.8,-2600.29
27.6,-163.65,-2627.88
16.35,-154.2,-2606.58
31.95,-154.65,-2616.99
21,-161.1,-2608.52
40.8,-165,-2622.8
26.25,-163.8,-2617.71
19.2,-158.1,-2614.81
26.85,-152.4,-2623.04
43.95,-154.95,-2622.07
34.35,-167.25,-2612.87
30.3,-161.7,-2617.23
28.65,-151.95,-2616.5
30.3,-164.7,-2614.81
33,-152.55,-2600.29
21.9,-157.95,-2624.97
29.55,-161.85,-2610.94
29.1,-160.65,-2607.55
34.2,-155.7,-2612.39
38.85,-162.3,-2616.75
29.85,-163.05,-2620.86
24.6,-159.15,-2606.58
38.85,-163.65,-2612.63
26.85,-148.65,-2620.38
30.45,-165.6,-2598.84
35.25,-156,-2605.61
31.65,-145.05,-2603.68
31.2,-155.25,-2624.01
27.3,-152.55,-2629.09
30.45,-157.65,-2615.05
33.6,-163.8,-2609.97
32.4,-153.6,-2622.55
32.4,-150.3,-2602.71
27.9,-156,-2616.5
30,-151.5,-2613.6
26.25,-158.25,-2611.66
30.15,-147.6,-2617.47
25.95,-154.95,-2600.29
33,-153.75,-2623.52
24,-166.5,-2614.33
27.6,-156.15,-2606.82
30.6,-148.95,-2617.23
32.55,-154.95,-2610.7
36.9,-147.75,-2616.02
35.7,-157.05,-2618.92
26.55,-165,-2612.87
20.55,-154.35,-2622.07
23.25,-151.2,-2619.17
21.9,-154.05,-2606.1
31.2,-161.25,-2618.44
23.7,-162.9,-2622.31
20.4,-162.3,-2619.65
32.1,-154.95,-2618.92
33.75,-152.1,-2609.73
28.95,-160.8,-2604.65
29.85,-156.6,-2626.67
32.85,-154.05,-2605.86
25.2,-171.3,-2613.6
33.3,-159,-2612.39
25.95,-164.1,-2609
