x1,y1,z1
1971,-318.45,7453.84
1971,-319.8,7447.31
1971.6,-318.9,7452.39
1972.65,-319.2,7443.19
1971.6,-320.55,7450.21
1975.35,-318.75,7452.63
1971.3,-314.85,7447.07
1975.05,-317.1,7449.49
1972.95,-316.5,7450.94
1972.2,-319.05,7449.73
1973.7,-320.1,7455.78
1970.85,-318.15,7447.31
1973.25,-318.75,7455.29
1971.15,-317.4,7450.7
1974.75,-318.6,7451.66
1971.9,-317.25,7448.52
1972.65,-317.4,7453.36
1969.95,-320.1,7449
1971,-318.45,7449.97
1972.05,-318,7448.76
1974.6,-316.05,7449.97
1974.15,-320.85,7449.97
1971.3,-318.9,7448.03
1972.5,-318.3,7445.61
1974,-318.6,7450.45
1972.65,-317.85,7447.31
1975.2,-321.15,7447.55
1972.05,-321.45,7444.16
1972.8,-317.7,7451.18
1970.4,-319.5,7450.94
1974.15,-318,7446.1
1973.55,-318.3,7445.61
1972.65,-317.7,7450.94
1970.7,-318.75,7449.97
1972.65,-320.85,7447.55
1973.1,-319.2,7450.21
1974,-320.55,7450.45
1972.95,-319.05,7447.55
1974.15,-317.85,7444.4
1970.25,-316.2,7453.6
1970.4,-319.8,7445.13
1971.15,-317.7,7450.7
1971.6,-318.3,7447.79
1970.1,-321.9,7453.36
1972.35,-319.05,7451.66
1971.9,-315.3,7451.42
1972.2,-319.95,7445.37
1972.05,-319.2,7447.07
1974,-318.75,7453.6
1971.3,-317.55,7452.63
1973.85,-320.25,7448.28
1972.65,-321,7452.87
1974.45,-320.7,7449.24
1974.3,-319.05,7450.21
1971,-318.9,7448.76
1969.65,-321.15,7447.31
1969.8,-319.35,7441.26
1973.25,-317.55,7448.28
1972.8,-318.75,7451.66
1973.55,-317.25,7448.52
1972.05,-317.7,7448.28
1973.25,-319.35,7448.76
1970.7,-320.25,7450.94
1971.75,-316.95,7450.7
1967.55,-318.75,7452.15
1968,-317.4,7447.31
1969.8,-320.25,7449.49
1972.05,-318.15,7450.45
1973.1,-315.6,7449.24
1973.55,-321,7449.73
1973.4,-319.05,7446.58
1970.85,-318.15,7449
1973.4,-319.2,7445.61
1971,-318.6,7450.21
1971,-316.5,7444.89
1969.8,-316.35,7447.31
1972.95,-318.9,7452.15
1972.8,-318.45,7453.84
1971.9,-320.7,7453.6
1969.05,-316.8,7450.7
1970.85,-321,7450.7
1969.05,-318,7449
1968.9,-318.45,7449
1969.65,-318.6,7451.42
1971,-313.65,7450.45
1973.25,-319.5,7449.97
1971.15,-317.85,7449.97
1971,-318.45,7449.24
1972.5,-318.9,7449.97
1971.45,-318,7447.31
1972.5,-319.8,7447.31
1970.1,-318.45,7453.12
1971.6,-317.1,7448.52
1970.85,-317.4,7453.84
1967.7,-316.2,7452.87
1974.6,-317.4,7446.1
1969.2,-318.6,7450.45
1970.55,-318.6,7446.58
1973.1,-319.2,7451.18
1969.95,-319.65,7452.39
1972.05,-316.8,7448.03
1972.8,-317.4,7447.07
1970.55,-320.85,7449.24
1972.35,-320.25,7452.39
1972.95,-320.25,7451.42
1968.6,-316.2,7448.52
1970.85,-319.35,7446.82
1968.45,-317.55,7449
1971.6,-319.65,7450.21
1970.1,-317.55,7450.7
1969.8,-318.45,7446.82
1970.85,-315.6,7448.03
1971,-318.6,7449.97
1970.1,-320.25,7446.1
1971.6,-318,7449.49
1969.65,-319.2,7453.6
1972.5,-319.35,7449.73
1971.45,-315.9,7451.66
1971.3,-318.15,7448.76
1972.05,-319.2,7444.89
1972.65,-318.45,7447.31
1970.85,-315.45,7449
1972.2,-319.8,7449.73
1968.75,-317.1,7447.07
1971.15,-317.85,7449.73
1972.8,-320.7,7448.76
1971.75,-319.35,7449.24
1969.8,-317.85,7448.28
1970.25,-314.85,7449.73
1968.75,-319.2,7448.76
1972.95,-319.5,7454.57
1968.45,-318.45,7449
1970.25,-316.5,7449
1974,-315.75,7447.79
1969.95,-317.4,7452.39
1967.7,-320.1,7447.55
1966.8,-315.15,7450.94
1969.95,-317.4,7450.94
1971.15,-318.3,7450.94
1968.9,-318,7450.7
1970.25,-316.35,7448.52
1972.05,-317.55,7447.31
1970.1,-319.65,7451.66
1968.15,-318.3,7447.07
1970.4,-317.55,7448.28
1967.55,-316.8,7447.55
1969.35,-314.55,7448.03
1971,-317.55,7452.63
1971.9,-316.5,7449.24
1970.85,-317.7,7452.87
1971.15,-315.9,7449.97
1967.55,-317.55,7454.81
1968.15,-318.6,7453.36
1970.1,-315.3,7454.81
1968.15,-315.45,7449.97
1968.6,-318.15,7448.28
1968.45,-320.55,7448.03
1971.15,-317.4,7451.66
1971.15,-318.15,7449.49
1967.7,-317.25,7450.45
1970.55,-318.6,7449
