x1,y1,z1
2180.7,-236.85,7566.86
2185.2,-239.55,7565.89
2183.7,-238.05,7565.65
2183.4,-240.45,7572.91
2185.8,-236.85,7570.24
2180.85,-237.15,7568.31
2182.35,-236.1,7568.79
2182.65,-237.45,7568.79
2183.25,-235.5,7569.76
2181.9,-237.6,7566.61
2182.05,-238.65,7568.31
2183.7,-240,7569.28
2180.55,-239.55,7566.37
2183.25,-240.15,7570.73
2183.55,-237.3,7567.34
2182.05,-240.9,7566.13
2185.8,-239.85,7573.87
2179.35,-241.5,7565.4
2182.5,-240.45,7570
2183.7,-238.35,7567.82
2182.65,-235.05,7570.24
2184,-239.1,7569.28
2180.4,-238.95,7568.31
2182.5,-236.7,7570.97
2180.55,-239.1,7570.49
2182.95,-237.9,7572.42
2182.5,-239.85,7562.5
2184.45,-234.6,7571.7
2182.2,-239.25,7567.82
2179.5,-241.95,7566.61
2180.4,-241.2,7562.26
2183.7,-236.25,7570
2182.05,-234.45,7565.4
2178.75,-236.1,7565.89
2181.15,-236.55,7569.76
2178.3,-241.65,7570.49
2178,-239.25,7572.91
2181,-238.95,7565.89
2182.35,-239.4,7570.49
2184.75,-240.3,7569.76
2181.9,-238.5,7571.45
2181.6,-241.2,7562.98
2179.95,-237.3,7571.21
2181.45,-237.75,7571.21
2183.7,-241.5,7572.66
2179.35,-236.85,7571.7
2181.6,-237.75,7568.31
2181.45,-238.05,7566.61
2181.6,-236.4,7567.34
2181.15,-235.65,7570.73
2180.25,-238.8,7567.1
2178,-236.55,7565.65
2182.65,-235.8,7569.52
2181.45,-235.2,7568.31
2181,-237.6,7570.97
2181.45,-240,7566.61
2181.9,-236.1,7569.28
2181.15,-237.6,7565.89
2179.35,-237,7570
2181.9,-238.65,7567.1
2180.4,-237.45,7569.52
2179.8,-238.35,7567.58
2180.25,-238.5,7571.94
2180.55,-238.5,7570.97
2178.9,-238.35,7565.65
2181.9,-238.65,7565.16
2182.05,-238.5,7573.87
2182.2,-242.25,7570.49
2181.75,-239.85,7570.97
2184.15,-238.65,7567.1
2176.95,-241.95,7565.89
2179.35,-238.95,7569.76
2182.8,-241.5,7570.49
2181.6,-237.9,7569.76
2181.75,-237.9,7570.24
2183.55,-238.5,7566.37
2181.6,-239.4,7568.55
2182.05,-236.4,7571.7
2181.15,-237.15,7570.97
2180.25,-238.05,7567.58
2180.7,-236.7,7574.6
2181.15,-237,7568.55
2182.35,-238.65,7569.03
2177.4,-236.7,7568.79
2180.85,-239.1,7569.03
2179.5,-238.2,7573.39
2182.35,-237.9,7569.52
2182.2,-237,7570.73
2179.95,-238.05,7567.34
2181.6,-235.2,7567.1
2182.95,-237.3,7569.03
2181.15,-234.9,7566.37
2180.55,-236.4,7564.92
2177.7,-235.95,7570
2178,-236.7,7566.61
2180.25,-238.5,7567.34
2182.2,-237,7569.03
2182.5,-236.85,7571.94
2180.85,-238.5,7569.76
2180.25,-236.25,7562.98
2182.05,-237.75,7567.1
2181.45,-239.25,7570.97
2180.1,-235.35,7568.55
2182.65,-233.85,7566.86
2182.05,-235.8,7567.1
2183.7,-238.35,7562.5
2179.5,-235.05,7566.13
2180.4,-237.9,7565.65
2182.8,-236.85,7569.03
2180.1,-235.95,7575.08
2181.75,-237.15,7569.28
2181,-239.25,7571.45
2180.85,-236.1,7569.52
2181.15,-238.2,7566.61
2181.15,-237.9,7571.94
2182.95,-237,7570
2181.75,-237.9,7570
2180.4,-235.8,7570.97
2182.8,-236.4,7568.79
2179.65,-233.4,7567.82
2183.1,-234.6,7571.45
2178.15,-239.85,7571.21
2182.8,-235.2,7564.68
2183.7,-237.45,7568.31
2176.95,-238.35,7574.84
2181.75,-237,7573.15
2181.75,-236.7,7567.58
2179.05,-239.85,7565.16
2181.6,-238.8,7564.92
2181.6,-235.65,7566.86
2177.85,-238.95,7567.58
2181,-236.55,7572.66
2178.75,-236.55,7566.13
2179.5,-234.15,7569.76
2178.75,-238.95,7567.82
2179.5,-235.65,7567.1
2181.3,-238.95,7573.63
2181.75,-238.8,7567.82
2180.25,-236.1,7565.65
2181.15,-235.8,7567.82
2179.95,-235.65,7571.7
2177.25,-238.2,7563.95
2182.65,-234,7570.49
2180.7,-235.8,7566.37
2181,-238.35,7567.1
2179.65,-234.3,7568.55
2180.1,-238.2,7568.07
2179.65,-235.95,7568.31
2180.55,-235.5,7568.31
2179.65,-237.3,7567.34
2180.1,-238.05,7566.37
2178.9,-238.5,7566.61
2182.05,-233.4,7570.49
2182.65,-237.9,7569.28
2177.55,-237,7565.4
2179.2,-235.95,7571.7
2177.85,-237.6,7568.07
2182.65,-239.55,7571.45
2179.8,-237.9,7570.49
2179.35,-238.2,7564.68
2177.4,-236.55,7570.49
2181.9,-235.35,7572.91
2177.7,-237,7570.24
2181,-234,7572.42
2181.9,-236.4,7568.79
2179.65,-233.55,7569.76
2179.95,-235.65,7565.16
2177.4,-235.8,7568.79
2180.25,-236.7,7572.42
2177.7,-237.3,7567.34
2179.35,-235.65,7570.24
2179.65,-237,7565.89
2179.2,-238.2,7573.15
2179.05,-235.35,7565.89
2179.2,-238.65,7568.07
2182.35,-237.75,7564.68
2176.95,-236.25,7569.28
2178.6,-238.5,7569.03
2180.4,-238.8,7569.03
2180.55,-235.35,7571.94
2179.05,-235.2,7566.13
2179.95,-240.75,7570
2179.65,-237.6,7570.73
2176.65,-236.55,7567.82
2182.2,-236.85,7569.76
2180.25,-234.3,7564.19
2179.2,-236.7,7571.7
2178.15,-233.4,7569.76
2183.4,-237,7566.37
2180.1,-237,7570.97
2178.75,-237,7564.92
2177.25,-237.3,7573.87
2181,-239.25,7563.71
2181.3,-236.25,7569.52
2178.6,-237.45,7573.39
2178.9,-238.05,7570.97
2179.35,-235.2,7575.33
2178,-238.35,7568.79
2181.45,-234.6,7567.58
2179.05,-234.15,7572.42
2180.7,-235.8,7568.31
2178.6,-236.4,7572.42
2180.25,-237.9,7568.31
2180.25,-234.3,7572.18
2181.15,-237.75,7567.1
2179.2,-236.7,7569.76
2177.25,-235.8,7567.1
2176.5,-238.05,7569.76
2180.1,-234,7570.24
2178.3,-237.6,7566.61
2179.35,-238.5,7569.28
2178.6,-238.2,7572.66
2180.7,-235.05,7567.34
2176.95,-235.35,7572.18
2178.15,-237,7570
2178.75,-238.05,7567.82
2182.65,-237.9,7565.4
2177.85,-237.75,7570.73
2181.3,-235.05,7563.95
2176.8,-237.45,7562.26
2180.55,-238.35,7569.76
2176.5,-237.6,7565.89
2175.9,-235.05,7567.34
2180.25,-237,7567.34
2180.7,-235.2,7568.31
2176.95,-235.65,7570.49
2180.1,-234.3,7568.07
2178,-234.45,7569.52
2176.65,-235.35,7567.82
2178,-234.9,7571.21
2181.9,-239.1,7564.92
2180.1,-239.55,7568.31
2178.45,-233.25,7569.28
2180.1,-233.25,7566.37
2178.9,-236.25,7568.79
2176.5,-235.95,7572.66
2177.85,-236.1,7567.82
2178.9,-235.8,7573.39
2179.5,-235.95,7568.31
2177.55,-234.45,7568.31
2180.1,-234.6,7571.45
2181.3,-235.95,7568.07
2179.5,-235.95,7568.31
2178.6,-236.85,7570
2176.95,-239.25,7572.18
2178,-235.95,7565.16
2176.5,-234.15,7568.55
2179.5,-233.4,7566.61
2179.8,-236.7,7570
2177.7,-237.3,7570.24
2180.55,-235.2,7568.31
2177.1,-235.05,7570
2178.9,-237,7574.12
2178.3,-232.65,7571.45
2182.05,-237,7570.49
2179.65,-238.2,7569.03
2177.55,-236.4,7570.49
2179.35,-234,7570.24
2180.4,-234.45,7568.55
2175.75,-237.15,7570.49
2180.25,-235.95,7566.61
2178.6,-234.45,7568.31
2180.85,-239.25,7570.73
2179.8,-235.95,7575.08
2182.8,-234.3,7569.28
2177.25,-236.1,7564.19
2176.5,-237.9,7570.73
2179.5,-235.5,7569.52
2174.85,-238.35,7569.76
2177.55,-234.9,7570.24
2176.35,-234.75,7568.31
2177.55,-239.25,7569.76
2181.6,-237.15,7566.86
2177.25,-239.1,7569.28
2178.15,-239.55,7568.31
2177.4,-234.75,7570.73
2176.35,-234.9,7569.28
2180.55,-237.15,7570.24
2177.85,-236.85,7572.18
2175.9,-234.75,7566.37
2176.35,-238.8,7566.86
2178,-237.15,7570.73
2177.1,-237.45,7568.31
2179.95,-236.4,7567.58
2175.3,-235.35,7569.03
2179.2,-236.7,7566.86
2179.5,-236.55,7570.73
2178.15,-236.85,7570
2177.25,-235.05,7570.24
2180.25,-234.6,7568.55
2176.35,-236.1,7572.18
2179.2,-234.6,7570.73
2174.25,-235.8,7563.95
2178.75,-232.95,7566.37
2175.9,-235.95,7567.82
2177.4,-235.35,7565.4
2179.05,-233.4,7566.86
2180.4,-236.25,7564.44
2178,-236.25,7569.28
2178.75,-238.35,7562.26
2179.05,-237.45,7564.92
2178.6,-235.65,7572.42
2176.5,-233.85,7572.66
2176.2,-234.75,7565.89
2178.6,-237.6,7569.03
2174.55,-236.7,7570
2179.35,-236.55,7570.73
2179.65,-235.2,7572.18
2175.6,-237.45,7568.79
2178.6,-235.35,7564.19
2178.45,-237,7562.74
2176.05,-232.95,7568.07
2178.6,-232.95,7571.94
2179.05,-236.4,7568.79
2179.05,-236.4,7564.19
2175.75,-237,7566.13
2179.5,-233.7,7569.28
2178.45,-232.65,7569.52
2179.2,-234.9,7568.79
2176.2,-236.7,7570.97
2178.9,-232.5,7567.82
2177.25,-237.6,7574.36
2175,-237.6,7568.07
2176.5,-235.65,7570.97
2177.7,-233.7,7573.87
2178.9,-234.6,7566.13
2179.05,-235.8,7566.37
2178.75,-234,7570.49
2179.8,-236.4,7566.86
2178,-234.75,7566.86
2178.3,-237.15,7567.82
2177.7,-234.9,7572.91
2177.7,-235.8,7569.03
2177.25,-236.4,7567.34
2179.8,-235.8,7570.49
2177.55,-237.9,7566.61
2178.45,-234.45,7568.55
2175.9,-232.2,7570.49
2175.3,-238.95,7567.1
2178.3,-240,7571.45
2176.65,-235.65,7572.91
2176.5,-232.95,7567.34
2176.35,-238.2,7570.24
2177.55,-235.05,7567.82
2179.65,-234.3,7564.68
2179.95,-234.9,7569.52
2177.7,-239.4,7566.37
2178.15,-236.25,7571.45
2179.05,-235.65,7570.24
2177.85,-233.7,7566.61
2176.05,-233.1,7572.91
2180.4,-235.2,7570.24
2175.75,-233.85,7562.5
2178,-235.05,7568.07
2175.3,-235.8,7568.31
2177.7,-237.6,7574.12
2175,-237,7569.52
2178.45,-232.35,7570.73
2177.7,-232.2,7570
2176.05,-236.1,7571.21
2178.45,-231.6,7569.03
2175.9,-234.6,7569.03
2178.75,-236.4,7569.52
2177.1,-234.75,7566.13
2177.7,-235.05,7568.79
2177.1,-235.05,7569.76
2177.85,-234.3,7566.37
2175.15,-234.15,7569.28
2176.95,-233.85,7569.76
2179.05,-234.45,7570.73
2175.45,-236.55,7570
2176.05,-236.55,7564.19
2178.6,-236.25,7571.21
2178,-236.25,7569.76
2177.7,-234.9,7566.13
2176.35,-235.5,7571.45
2176.05,-234.9,7566.61
2177.55,-235.2,7567.34
2176.95,-232.05,7570.49
2178,-235.35,7568.55
2178.6,-235.2,7565.89
2178.3,-234.3,7568.55
2177.7,-237.3,7570.49
2178.45,-233.85,7565.89
2176.8,-235.65,7572.66
2179.65,-235.8,7569.28
2177.7,-235.35,7568.07
2178,-232.65,7562.02
2177.25,-234.9,7566.13
2175.15,-235.2,7567.1
2176.35,-239.25,7566.86
2173.95,-235.8,7568.79
2175.9,-235.2,7566.13
2173.8,-238.05,7566.37
2174.55,-233.1,7568.31
2177.85,-235.5,7573.63
2177.55,-235.8,7567.34
2176.95,-234.3,7568.07
2175.15,-235.2,7566.61
2172.9,-236.7,7565.16
2178.15,-235.35,7565.16
2176.2,-235.2,7565.4
2178.75,-234.9,7566.61
2177.85,-234.45,7567.58
2178.45,-234.3,7562.98
2175.45,-235.8,7565.4
2176.95,-233.55,7565.65
2175.3,-235.2,7571.45
2177.25,-236.7,7571.7
2177.85,-234,7568.79
2175.9,-237,7566.86
2177.25,-235.35,7568.31
2177.55,-237.45,7572.18
2179.95,-233.4,7565.89
2178,-235.65,7570.73
2179.354699,-236.5749398,7568.751687
